R	3120848	3120860	16	957.3	508.7	935.8	501.4	0.91	90
R	3123152	3123164	16	956.8	507.5	936.9	492.9	1.02	91
R	3127128	3127148	24	949.8	515.0	943.1	494.1	0.96	89
R	3129808	3129816	12	954.1	524.6	940.4	524.3	0.55	69
R	3135472	3135612	144	956.8	514.5	978.1	506.1	0.94	1838
R	3140396	3140416	24	948.1	501.5	953.3	492.5	0.45	64
R	3148352	3148384	36	951.6	525.2	952.7	516.6	0.38	101
R	3154676	3154716	44	958.0	528.8	962.2	522.4	0.33	125
R	3159536	3159552	20	950.2	524.1	950.5	516.4	0.34	76
R	3176068	3176088	24	957.0	526.0	954.5	515.6	0.48	63
R	3176688	3176720	36	951.4	529.3	962.0	536.7	0.55	70
R	3179708	3179728	24	948.9	537.6	950.3	531.3	0.29	67
R	3183184	3183224	44	957.3	542.2	965.8	523.2	0.93	156
R	3185420	3185436	20	951.5	532.4	940.1	527.1	0.53	65
R	3187300	3187320	24	954.4	530.5	947.0	526.3	0.36	81
R	3191892	3191908	20	951.9	546.4	951.6	523.6	1.03	70
R	3197424	3197444	24	951.9	539.7	943.9	539.2	0.33	85
R	3202252	3202272	24	954.4	566.1	960.6	557.2	0.48	76
R	3204844	3204860	20	942.3	561.5	943.1	548.4	0.60	67
R	3221092	3221112	24	929.5	568.4	937.4	565.0	0.36	69
R	3235284	3235316	36	912.5	562.1	925.7	548.9	0.82	105
R	3236836	3236868	36	922.4	551.7	924.3	544.0	0.36	106
R	3244028	3244048	24	913.4	557.2	925.9	531.4	1.30	94
R	3245468	3245596	132	898.1	554.0	1004.4	431.6	7.07	2315
R	3245716	3245748	36	1002.2	438.0	1126.6	437.3	5.08	262
R	3245836	3245964	132	1126.9	441.4	1190.8	421.4	2.64	1160
R	3246132	3254044	7916	896.6	411.5	1053.7	567.9	8.66	299
R	3254256	3254288	36	1048.0	557.2	1108.9	399.3	6.88	414
R	3254464	3254708	248	1126.5	454.0	1241.0	417.4	4.38	488
R	3254752	3263376	8628	1004.4	506.0	970.4	364.2	5.63	344
R	3263412	3263460	52	964.7	360.7	964.0	380.0	0.73	129
R	3263588	3264276	692	689.0	401.9	915.5	345.3	8.17	2
R	3264440	3265004	568	1007.0	415.9	884.9	422.9	4.42	281
R	3265164	3265360	200	882.1	420.3	972.2	425.4	3.26	460
R	3265680	3266080	404	981.3	413.9	1157.7	339.2	6.89	442
R	3266232	3266248	20	1167.6	382.3	1156.6	381.5	0.39	69
R	3266360	3267024	668	1167.6	382.3	1156.6	381.5	0.39	0
R	3267120	3267156	40	1152.2	687.4	781.5	680.5	13.39	1342
R	3267204	3267728	528	735.4	682.4	796.2	566.7	5.17	734
R	3267756	3267776	24	806.3	537.0	806.3	573.7	1.48	109
R	3267840	3267884	48	806.3	537.0	806.3	573.7	1.50	0
R	3268012	3268416	408	739.2	760.4	380.3	825.4	12.71	403
R	3268592	3269000	412	850.2	456.5	817.1	633.5	7.18	179
R	3269084	3269336	256	829.8	633.2	967.2	420.2	9.87	2801
R	3269452	3280336	10888	988.2	544.4	286.0	285.8	24.92	1095
R	3280592	3287212	6624	272.8	322.2	956.7	692.4	27.06	558
R	3287484	3287528	48	920.0	699.0	736.6	855.2	9.86	428
R	3287736	3287796	64	723.7	848.5	1295.2	684.7	22.85	743
R	3287968	3288000	36	1263.9	684.1	1130.0	615.2	5.96	331
R	3288140	3288152	16	1130.1	626.9	1124.2	634.7	0.40	52
R	3288196	3288368	176	860.9	600.5	860.7	600.0	0.02	6
R	3288396	3288660	268	738.5	612.9	778.8	553.3	2.82	703
R	3288720	3288844	128	800.0	594.9	800.0	594.8	0.00	2
R	3288904	3290044	1144	958.0	475.3	745.0	490.9	7.66	228
R	3290088	3290096	12	725.6	511.1	721.6	529.4	0.74	98
R	3290480	3290520	44	725.6	511.1	721.6	529.4	0.74	0
R	3290836	3291036	204	1142.8	612.5	697.7	743.5	17.03	1217
R	3291088	3291284	200	1142.8	612.5	697.7	743.5	16.66	0
R	3291396	3291784	392	467.9	810.2	1114.0	751.1	22.56	2
R	3291840	3293592	1756	1063.3	599.3	736.7	601.6	11.79	580
R	3293620	3293744	128	731.1	615.4	739.0	592.2	0.97	71
R	3293808	3296368	2564	768.9	600.4	701.8	501.2	4.52	342
R	3296408	3296604	200	705.9	505.2	699.4	508.1	0.25	41
R	3296636	3296652	20	705.9	505.2	699.4	508.1	0.25	0
R	3296684	3298512	1832	1156.4	246.2	939.8	471.9	11.31	792
R	3298660	3298672	16	922.8	474.9	942.1	484.1	0.78	88
R	3298764	3298860	100	943.7	488.1	968.3	645.9	6.41	400
R	3299100	3299304	208	967.3	698.2	942.6	614.3	3.56	305
R	3299352	3299376	28	967.3	698.2	942.6	614.3	3.41	0
R	3299408	3299416	12	893.7	449.5	897.8	444.2	0.26	60
R	3299464	3299672	212	893.2	446.2	1002.8	417.9	4.10	848
R	3299704	3299748	48	996.2	396.2	992.7	430.9	1.34	152
R	3299812	3300132	324	996.2	396.2	992.7	430.9	1.37	0
R	3300180	3301300	1124	977.3	570.9	980.6	557.6	0.56	70
R	3301616	3301632	20	977.3	570.9	980.6	557.6	0.56	0
R	3301708	3301912	208	959.4	546.9	960.5	546.5	0.04	910
R	3302140	3302180	44	973.3	607.5	1235.4	585.7	9.75	415
R	3302368	3302520	156	1229.7	596.6	930.6	628.8	11.18	473
R	3302600	3306524	3928	696.0	462.2	696.0	462.2	0.00	55
R	3306720	3306800	84	673.5	437.3	831.7	425.1	5.87	178
R	3307180	3307352	176	824.5	462.9	976.3	426.1	5.99	1866
R	3307504	3307548	48	972.4	463.3	1231.2	431.2	9.97	432
R	3307896	3307924	32	1218.4	443.7	1066.1	430.1	5.82	334
