R	3135532	3135560	32
R	3245508	3245544	40
R	3245876	3245924	52
R	3246140	3254012	7876
R	3254472	3254700	232
R	3254760	3263368	8612
R	3263420	3263424	8
R	3263596	3264268	676
R	3264448	3264968	524
R	3265204	3265268	68
R	3265700	3265992	296
R	3266368	3267016	652
R	3267244	3267684	444
R	3267848	3267876	32
R	3268020	3268300	284
R	3268600	3268908	312
R	3269112	3269240	132
R	3269460	3280288	10832
R	3280600	3287188	6592
R	3288204	3288360	160
R	3288404	3288604	204
R	3288728	3288836	112
R	3288912	3290000	1092
R	3290488	3290512	28
R	3290844	3290956	116
R	3291096	3291276	184
R	3291404	3291776	376
R	3291848	3293548	1704
R	3293628	3293708	84
R	3293816	3296360	2548
R	3296416	3296596	184
R	3296644	3296644	4
R	3296692	3298408	1720
R	3298804	3298852	52
R	3299128	3299296	172
R	3299360	3299368	12
R	3299500	3299616	120
R	3299728	3299740	16
R	3299820	3300124	308
R	3300188	3301280	1096
R	3301624	3301624	4
R	3301752	3301836	88
R	3302412	3302512	104
R	3302608	3306512	3908
R	3306728	3306772	48
R	3307220	3307284	68
R	3308644	3308744	104
R	3309864	3311276	1416
R	3311560	3321956	10400
R	3322736	3322904	172
R	3323408	3323516	112
R	3323864	3331640	7780
R	3331796	3331852	60
R	3332308	3332360	56
R	3335112	3335676	568
R	3336744	3337008	268
R	3381600	3381624	28
R	3384648	3384660	16
R	3390520	3390612	96
R	3393004	3393064	64
R	3397280	3397336	60
R	3404712	3404768	60
R	3505268	3505344	80
R	3505708	3505740	36
R	3506164	3563088	56928
R	3709306	3709342	40
R	3724018	3724062	48
R	3727702	3727802	104
R	3732286	3732342	60
R	3736766	3736822	60
R	3742154	3742242	92
R	3742574	3742590	20
R	3746654	3746694	44
R	3753318	3753342	28
R	3756502	3756518	20
R	3783174	3783222	52
R	3788466	3788478	16
R	3868486	3868494	12
R	3869030	3869066	40
R	3870622	3871242	624
R	3873334	3874790	1460
R	3876910	3876990	84
R	3878186	3878226	44
R	3880550	3880586	40
R	3882558	3882598	44
R	3883070	3883110	44
R	3883634	3883694	64
R	3884438	3884526	92
R	3884790	3884890	104
R	3885110	3885238	132
R	3885458	3885618	164
R	3885894	3886050	160
R	3886394	3886666	276
R	3887062	3887982	924
R	3888874	3888954	84
R	3889978	3890030	56
R	3890650	3890706	60
R	3891322	3891362	44
R	3891938	3892046	112
R	3892430	3892558	132
R	3892970	3898722	5756
R	3899222	3899282	64
R	3899918	3899966	52
R	3901226	3901922	700
R	3902766	3902918	156
R	3903646	3903754	112
R	3904738	3904774	40
R	3906018	3906114	100
R	3907066	3907094	32
R	3908042	3908098	60
R	3908862	3908894	36
R	3910122	3910198	80
R	3910922	3911002	84
R	3911810	3912882	1076
R	3913682	3913790	112
R	3914438	3914542	108
R	3915414	3915610	200
R	3916258	3916330	76
R	3935410	3935654	248
R	3939914	3939974	64
R	3943458	3943526	72
R	3947010	3947038	32
R	3950214	3950282	72
R	3953426	3953494	72
R	3957054	3957126	76
R	3960254	3960294	44
R	3963690	3963766	80
R	3970438	3970502	68
R	3974814	3974958	148
R	3981310	3981338	32
R	3984990	3985066	80
R	3989110	3989166	60
R	3992302	3992338	40
R	3999274	3999330	60
R	4010826	4010886	64
R	4014158	4014218	64
R	4015666	4015730	68
R	4017606	4017654	52
R	4024350	4024382	36
R	4030806	4030810	8
R	4051398	4051422	28
R	4058182	4058198	20
R	4064350	4064350	4
R	4068242	4068250	12
R	4068530	4068570	44
R	4068826	4068886	64
R	4069290	4069354	68
R	4069474	4069986	516
R	4070510	4070690	184
R	4071002	4071122	124
R	4072130	4072246	120
R	4072630	4072710	84
R	4073186	4073214	32
R	4075426	4075470	48
R	4076158	4076294	140
R	4077026	4077090	68
R	4077874	4078106	236
R	4078914	4079014	104
R	4079578	4079602	28
R	4079766	4079830	68
R	4080346	4080398	56
R	4081850	4082018	172
R	4082430	4082430	4
R	4082798	4082866	72
R	4083418	4087294	3880
R	4087754	4088254	504
R	4088682	4089594	916
R	4089814	4089918	108
R	4090766	4090846	84
R	4091506	4091550	48
R	4092398	4092570	176
R	4093374	4093482	112
R	4095186	4095250	68
R	4095990	4096054	68
R	4096418	4096966	552
R	4097950	4098026	80
R	4098762	4098838	80
R	4099802	4099998	200
R	4100610	4101234	628
R	4101946	4102034	92
R	4107226	4107262	40
R	4112222	4112270	52
R	4119874	4119918	48
R	4122694	4122862	172
R	4129654	4129666	16
R	4131038	4131418	384
R	4148954	4149002	52
R	4152070	4152450	384
R	4152678	4152718	44
R	4155730	4156022	296
R	4156570	4159090	2524
R	4161322	4164218	2900
R	4172294	4172326	36
R	4172542	4172602	64
R	4178490	4181462	2976
R	4185088	4187350	2266
R	4191570	4191598	32
R	4192130	4192162	36
R	4192694	4193762	1072
R	4239414	4239450	40
R	4246498	4246530	36
R	4251222	4251286	68
R	4253126	4253130	8
R	4284010	4284030	24
R	4284262	4284302	44
R	4284570	4284590	24
R	4285014	4285086	76
R	4285262	4285422	164
R	4285542	4285946	408
R	4286558	4286594	40
R	4286958	4287098	144
R	4287506	4287594	92
R	4288322	4288370	52
R	4289558	4289618	64
R	4325330	4325394	68
R	4354730	4354746	20
R	4377482	4377498	20
R	4388294	4388346	56
R	4399330	4399374	48
R	4490900	4494074	3178
R	4502802	4502838	40
R	4520074	4520074	4
R	4526910	4526938	32
R	4529950	4529958	12
R	4543050	4543082	36
R	4543834	4585134	41304
R	4692598	4692634	40
R	4705934	4705970	40
R	4710270	4710342	76
R	4714158	4714238	84
