R	1407599	1407609	12	993.6	521.8	994.3	535.2	0.55	63
R	1408005	1408027	24	991.7	518.5	937.0	523.5	2.06	145
R	1408159	1408167	10	936.2	529.4	935.9	538.1	0.36	48
R	1410781	1410805	26	989.4	503.4	991.2	496.4	0.30	107
R	1411245	1411265	22	989.4	503.4	991.2	496.4	0.30	0
R	1414413	1414441	30	991.7	510.9	982.3	509.3	0.36	145
R	1414945	1414963	20	991.7	510.9	982.3	509.3	0.36	0
R	1418951	1418973	24	991.2	512.0	954.7	509.6	1.40	100
R	1419163	1419183	22	957.7	504.9	1006.9	506.3	1.88	123
R	1423979	1423987	10	978.4	511.3	988.3	505.1	0.46	58
R	1469901	1469909	10	988.7	506.7	988.4	517.0	0.43	58
R	1530587	1530605	20	960.3	504.7	969.1	517.2	0.62	74
R	1530969	1530999	32	966.6	503.2	978.2	508.1	0.49	116
R	1531213	1531239	28	967.5	507.1	971.8	523.6	0.71	81
R	1539433	1539441	10	972.0	527.3	971.4	517.7	0.42	51
R	1555789	1555903	116	964.5	542.5	953.2	549.9	0.55	1601
R	1556409	1556419	12	961.6	531.2	976.3	532.7	0.59	61
R	1565041	1565049	10	958.4	527.8	957.1	538.0	0.45	55
R	1571523	1571635	114	957.6	533.6	941.5	560.6	1.35	1576
R	1572119	1572241	124	942.7	552.7	963.1	560.1	0.88	865
R	1586551	1586559	10	961.7	529.6	961.9	540.2	0.47	58
R	1596911	1596933	24	958.7	543.5	957.5	820.5	12.39	720
R	1602579	1602589	12	953.2	528.0	953.8	540.1	0.54	57
R	1604493	1604503	12	967.8	536.6	966.2	546.9	0.46	52
R	1615557	1615565	10	959.3	535.8	962.5	525.5	0.48	59
R	1621125	1621135	12	955.7	534.1	958.0	546.1	0.54	60
R	1633925	1634035	112	949.0	561.3	.	.	5.6e+06	1358
R	1648023	1648035	14	955.6	549.7	958.9	541.1	0.41	63
R	1652305	1652313	10	958.3	531.0	956.0	538.6	0.35	43
R	1652603	1652611	10	940.0	546.5	939.8	537.3	0.41	52
R	1669735	1669759	26	955.9	530.7	911.5	484.5	2.73	164
R	1669899	1669949	52	890.9	488.5	1104.8	475.0	8.58	300
R	1670143	1670199	58	1090.3	484.5	659.1	468.7	16.92	569
R	1670299	1670321	24	674.5	475.7	624.8	482.8	1.95	124
R	1670443	1670487	46	618.8	485.0	827.3	479.9	8.18	341
R	1670643	1670673	32	816.1	495.7	912.4	486.8	3.90	202
R	1670743	1670787	46	910.6	483.0	1123.9	487.9	8.50	336
R	1670957	1670975	20	1118.0	484.1	1160.8	486.6	1.69	111
R	1671119	1671163	46	1180.0	486.1	953.4	639.7	11.37	511
R	1671293	1671335	44	967.9	652.9	777.3	672.4	7.83	352
R	1671457	1671475	20	783.8	670.0	747.0	677.7	1.53	111
R	1671625	1671665	42	758.3	682.7	1009.2	667.6	10.20	475
R	1671837	1671869	34	1003.8	670.8	1099.5	665.0	3.89	208
R	1672045	1672099	56	1095.8	656.3	741.4	857.8	16.83	638
R	1672195	1672251	58	751.7	850.2	518.9	890.3	9.16	440
R	1672389	1672405	18	515.2	900.6	484.1	891.8	1.22	90
R	1672543	1672577	36	481.2	908.0	619.4	881.4	5.35	308
R	1672685	1672753	70	608.8	894.1	890.5	311.6	27.09	756
R	1672939	1672963	26	886.7	319.1	947.6	313.9	2.38	140
R	1673133	1673161	30	948.2	320.9	867.4	307.6	3.19	186
R	1673331	1673377	48	863.9	308.3	665.0	491.9	10.95	433
R	1673619	1673657	40	684.0	481.2	911.2	484.5	8.98	457
R	1673777	1673811	36	913.7	492.5	1065.2	498.3	6.07	334
R	1674011	1674045	36	1061.5	502.4	1052.7	637.0	6.02	319
R	1674311	1674357	48	1050.2	659.1	1113.2	468.4	8.82	334
R	1674599	1674647	50	1117.5	491.5	993.4	505.1	4.98	308
R	1674841	1674863	24	989.7	501.3	958.6	528.8	1.75	126
R	1674999	1675033	36	964.1	539.1	866.5	629.1	5.65	294
R	1675239	1675281	44	863.6	644.8	802.9	500.1	6.92	302
R	1675451	1675503	54	812.1	501.3	1096.5	508.9	11.36	521
R	1675759	1675781	24	1099.0	499.1	1160.8	499.1	2.44	149
R	1675923	1675939	18	1159.8	497.7	1127.4	487.8	1.35	99
R	1676037	1676075	40	1122.2	494.0	939.2	488.1	7.30	379
R	1676205	1676245	42	951.8	477.5	792.7	484.1	6.37	315
R	1676369	1676401	34	795.9	475.5	683.1	477.0	4.43	256
R	1676579	1676613	36	691.1	481.1	871.1	476.0	7.12	394
R	1676793	1676819	28	861.4	482.2	922.1	481.7	2.43	137
R	1676917	1677227	312	922.2	478.4	1113.5	538.7	8.09	1622
R	1677435	1677471	38	1101.7	527.0	1026.0	653.3	6.39	297
R	1677787	1677805	20	1025.5	670.9	1004.6	636.3	1.78	124
R	1677897	1677931	36	1002.4	632.7	1118.4	662.6	4.86	247
R	1678121	1678293	174	1110.6	678.7	1079.7	601.4	3.69	1580
R	1678443	1678469	28	1072.7	589.5	1013.7	647.4	3.53	211
R	1678605	1678675	72	1010.7	672.8	791.8	663.8	8.85	443
R	1678875	1678913	40	778.5	663.3	991.2	664.3	8.49	439
R	1679155	1679191	38	987.4	671.7	1087.0	556.9	6.29	300
R	1679521	1679589	70	1091.8	541.9	996.4	679.6	6.68	300
R	1679635	1679645	12	993.2	678.4	1000.6	691.1	0.59	67
R	1679747	1680315	570	999.1	674.3	880.1	612.2	4.99	368
R	1680357	1680365	10	889.2	612.3	884.0	625.2	0.55	69
R	1680527	1680717	192	891.3	630.0	845.8	650.1	1.88	384
R	1680903	1680967	66	826.4	684.3	1051.0	652.8	8.64	456
R	1681067	1681109	44	1054.6	663.4	1114.6	852.9	8.43	374
R	1681391	1682149	760	1103.1	873.4	1075.1	706.4	7.41	1298
R	1682345	1682377	34	1091.0	705.1	987.4	679.7	4.27	241
R	1682543	1682589	48	1000.9	695.2	854.0	891.8	10.45	460
R	1682765	1684719	1956	864.8	889.8	1128.8	879.6	10.42	862
R	1684853	1684901	50	1137.6	899.5	975.9	872.0	6.50	421
R	1685029	1685039	12	968.2	868.9	960.9	880.8	0.60	63
R	1685081	1685119	40	961.9	877.5	803.7	903.7	6.32	309
