R	764897	764919	24
R	788817	789297	482
R	789445	789569	126
R	799723	799745	24
R	804853	804895	44
R	817023	817079	58
R	881329	881387	60
R	909733	909799	68
R	918529	918591	64
R	925017	925049	34
R	943787	943825	40
R	952253	952303	52
R	956439	956483	46
R	965205	965259	56
R	986247	986355	110
R	994895	994907	14
R	1001463	1001487	26
R	1006425	1006495	72
R	1009175	1009207	34
R	1011237	1011323	88
R	1012261	1012353	94
R	1013535	1013607	74
R	1014505	1014677	174
R	1014781	1014793	14
R	1014843	1014893	52
R	1015015	1015121	108
R	1015185	1015281	98
R	1015483	1018305	2824
R	1018863	1019627	766
R	1019689	1019689	2
R	1019733	1019943	212
R	1020015	1020793	780
R	1021419	1021615	198
R	1021869	1021899	32
R	1022265	1022269	6
R	1022851	1022851	2
R	1023229	1023411	184
R	1023787	1023905	120
R	1024087	1024091	6
R	1024219	1024229	12
R	1024341	1024341	2
R	1024497	1024501	6
R	1025181	1025187	8
R	1025563	1025677	116
R	1025941	1025951	12
R	1026139	1026221	84
R	1026655	1026921	268
R	1027083	1027083	2
R	1027583	1027751	170
R	1029061	1029179	120
R	1029435	1031103	1670
R	1031233	1031233	2
R	1031733	1032013	282
R	1036575	1036633	60
R	1041405	1041485	82
R	1046139	1046227	90
R	1050393	1050427	36
R	1050921	1050989	70
R	1054735	1054805	72
R	1063047	1063115	70
R	1070599	1070659	62
R	1079445	1079521	78
R	1083865	1083933	70
R	1095013	1095079	68
R	1097575	1097679	106
R	1099471	1099505	36
R	1099657	1100603	948
R	1100951	1108327	7378
R	1108503	1108581	80
R	1108911	1109147	238
R	1109299	1109415	118
R	1109719	1109827	110
R	1110569	1111311	744
R	1111865	1111975	112
R	1112469	1112561	94
R	1113169	1120741	7574
R	1121177	1121287	112
R	1121853	1122337	486
R	1122971	1122973	4
R	1123227	1123353	128
R	1124213	1124365	154
R	1125913	1126013	102
R	1127357	1127509	154
R	1128167	1128273	108
R	1128881	1128993	114
R	1129995	1130089	96
R	1130619	1130983	366
R	1131721	1131799	80
R	1132721	1139327	6608
R	1139759	1139861	104
R	1140361	1147759	7400
R	1148267	1148359	94
R	1149809	1149909	102
R	1150931	1151069	140
R	1151635	1151977	344
R	1152147	1152209	64
R	1152853	1152979	128
R	1153907	1154889	984
R	1155139	1166665	11528
R	1168095	1170537	2444
R	1170919	1172965	2048
R	1173969	1174159	192
R	1174547	1175549	1004
R	1176833	1176941	110
R	1177699	1178257	560
R	1180519	1181615	1098
R	1182193	1182533	342
R	1188755	1188801	48
R	1236281	1236319	40
R	1236509	1236513	6
R	1244537	1244595	60
R	1247785	1247813	30
R	1247939	1247939	2
R	1248121	1248165	46
R	1277525	1277559	36
R	1299627	1299699	74
R	1325671	1325781	112
R	1409043	1409113	72
R	1416469	1416587	120
R	1419393	1419509	118
R	1429869	1430015	148
R	1434787	1434899	114
R	1438433	1438561	130
R	1442833	1442959	128
R	1447467	1447579	114
R	1463727	1463831	106
R	1473231	1473339	110
R	1478963	1479081	120
R	1496989	1497115	128
R	1502909	1503407	500
R	1503899	1504673	776
R	1505421	1506545	1126
R	1506739	1550691	43954
R	1568201	1568349	150
R	1573021	1573125	106
R	1577307	1577429	124
R	1581367	1581477	112
R	1590825	1590961	138
R	1595227	1595339	114
R	1602575	1602705	132
R	1607465	1607575	112
R	1613397	1613529	134
R	1620125	1620199	76
R	1634431	1634529	100
R	1637327	1637469	144
R	1648459	1648563	106
R	1648895	1648987	94
R	1653837	1653951	116
R	1664691	1664853	164
R	1669167	1669265	100
R	1683293	1683441	150
R	1692219	1692297	80
R	1701539	1701645	108
R	1701745	1701813	70
R	1745793	1746031	240
R	1764521	1764615	96
R	1766705	1766845	142
R	1767193	1767311	120
R	1768697	1769521	826
R	1770003	1770365	364
R	1897341	1897433	94
R	1923587	1923701	116
R	1928129	1928159	32
R	1941439	1941507	70
R	1950007	1950193	188
R	1965215	1965303	90
R	1972019	1972093	76
R	1972841	1972847	8
R	1974535	1974641	108
R	1979145	1979237	94
R	1987527	1987585	60
R	1995587	1995701	116
R	1997411	1997519	110
R	2003353	2003441	90
R	2003593	2003613	22
R	2026957	2027045	90
R	2030533	2030591	60
R	2036829	2036909	82
R	2044785	2044873	90
R	2061325	2061381	58
R	2068937	2068999	64
R	2071003	2071125	124
R	2071485	2073737	2254
R	2091571	2091639	70
R	2109485	2109541	58
R	2121051	2121121	72
R	2132375	2132417	44
R	2140447	2140527	82
R	2155395	2155471	78
R	2172203	2172283	82
R	2189921	2189959	40
R	2192205	2192315	112
R	2196109	2196185	78
R	2199419	2199491	74
R	2203691	2203773	84
R	2214805	2214869	66
R	2218827	2218899	74
R	2222343	2222399	58
R	2227559	2227611	54
R	2229881	2229953	74
R	2233911	2233987	78
R	2235317	2235373	58
R	2239721	2239791	72
R	2240957	2241043	88
R	2241425	2242331	908
R	2242533	2246505	3974
R	2246841	2251827	4988
R	2252005	2252115	112
R	2252775	2254719	1946
R	2255735	2255737	4
R	2256259	2256369	112
R	2256861	2256867	8
R	2257175	2257175	2
R	2257319	2257319	2
R	2257363	2257367	6
R	2257683	2257725	44
R	2257903	2258027	126
R	2258227	2258229	4
R	2258301	2258509	210
R	2258581	2258683	104
R	2258935	2258949	16
R	2259197	2259213	18
R	2259411	2259419	10
R	2259777	2259931	156
R	2260035	2262045	2012
R	2262303	2262419	118
R	2262857	2262857	2
R	2262901	2263187	288
R	2263391	2269075	5686
R	2269619	2269769	152
R	2270033	2270401	370
R	2270477	2270673	198
R	2271421	2271535	116
R	2271799	2273641	1844
R	2274343	2274451	110
R	2274871	2275331	462
R	2275783	2275933	152
R	2276717	2281227	4512
R	2281881	2284643	2764
R	2284969	2285063	96
R	2285267	2285493	228
R	2285637	2285639	4
R	2286391	2287385	996
R	2287853	2287861	10
R	2288357	2288459	104
R	2289103	2289125	24
R	2289225	2289335	112
R	2289703	2289705	4
R	2290573	2290601	30
R	2290967	2295347	4382
R	2314547	2314623	78
R	2338055	2338125	72
R	2338297	2338349	54
R	2347385	2347441	58
R	2347643	2347689	48
R	2359655	2359725	72
R	2375269	2375353	86
R	2378949	2378983	36
R	2381293	2381351	60
R	2386361	2386415	56
R	2393527	2393601	76
R	2397281	2397349	70
R	2411987	2412071	86
R	2422037	2422089	54
R	2428223	2428283	62
R	2433369	2433375	8
R	2441071	2441163	94
R	2444865	2444931	68
R	2453233	2453295	64
R	2457247	2457305	60
R	2459433	2459477	46
R	2461125	2461221	98
R	2461455	2462821	1368
R	2463879	2468199	4322
R	2470193	2470265	74
R	2472653	2472763	112
R	2474609	2474665	58
R	2475317	2477921	2606
R	2478497	2478631	136
R	2479135	2479225	92
R	2479533	2480539	1008
R	2481715	2481823	110
R	2483209	2483285	78
R	2484109	2484233	126
R	2485209	2485283	76
R	2486509	2486965	458
R	2487461	2487615	156
R	2488661	2488775	116
R	2489513	2493573	4062
R	2506425	2506505	82
R	2511825	2511903	80
R	2517779	2517835	58
R	2519473	2519549	78
R	2529081	2529151	72
R	2536355	2536389	36
R	2539737	2539809	74
R	2546579	2546621	44
R	2549919	2549983	66
R	2557921	2557981	62
R	2562705	2562775	72
R	2566579	2566651	74
R	2570207	2570259	54
R	2574071	2574125	56
R	2577929	2577977	50
R	2579755	2579831	78
R	2581641	2581699	60
R	2585729	2585789	62
R	2589893	2589961	70
R	2593623	2593675	54
R	2597691	2597773	84
R	2601509	2601569	62
R	2604861	2604917	58
