R	1189381	1189391	12	986.2	510.6	975.5	501.2	0.69	70
R	1189603	1189611	10	985.3	497.5	986.7	507.0	0.47	58
R	1189651	1189677	28	977.3	504.3	916.4	506.8	2.81	156
R	1196685	1196861	178	993.4	490.9	992.9	539.8	2.36	2356
R	1196973	1196981	10	983.1	515.2	989.0	506.3	0.50	64
R	1197153	1197167	16	980.8	510.5	956.7	503.6	1.13	87
R	1197397	1197429	34	947.2	506.6	882.6	1298.2	36.34	2421
R	1199889	1200247	360	1012.7	498.5	968.3	556.6	3.44	2300
R	1234891	1234901	12	979.0	519.8	964.1	521.9	0.68	69
R	1279173	1279181	10	979.1	498.4	980.3	489.9	0.41	50
R	1279525	1279537	14	981.7	507.5	981.9	496.8	0.51	64
R	1284881	1284891	12	987.3	508.9	986.0	522.4	0.65	66
R	1285403	1285433	32	990.2	524.4	904.5	518.9	3.82	200
R	1291365	1291395	32	997.0	524.8	1010.2	511.0	0.89	62
R	1295811	1295819	10	990.1	521.0	990.2	511.7	0.45	59
R	1300435	1300443	10	1001.4	521.9	998.9	513.8	0.41	49
R	1315299	1315347	50	1003.3	529.2	.	.	6.6e+06	2182
R	1442793	1442801	10	989.9	545.7	989.3	538.3	0.38	49
R	1448769	1448779	12	979.3	533.5	975.2	521.7	0.63	63
R	1455847	1455877	32	980.0	518.9	987.4	515.9	0.38	47
R	1460847	1460855	10	975.5	514.6	983.3	514.5	0.36	47
R	1478873	1478883	12	983.6	516.9	989.9	507.3	0.58	59
R	1482957	1482965	10	986.8	524.4	982.6	516.6	0.45	55
R	1658223	1658235	14	969.3	510.2	969.9	497.1	0.64	60
R	1658825	1658853	30	970.3	507.5	990.9	701.6	9.82	821
R	1662929	1662989	62	955.8	562.4	961.7	582.6	1.05	89
R	1663159	1663173	16	953.8	580.1	964.4	570.4	0.69	69
R	1663331	1663349	20	959.2	557.5	960.4	581.3	1.19	91
R	1663495	1663511	18	958.4	577.7	957.5	592.7	0.76	72
R	1673543	1673553	12	955.1	502.3	955.1	489.8	0.61	67
R	1679889	1679897	10	958.3	526.9	959.0	518.7	0.41	51
R	1849121	1849135	16	971.0	508.4	974.1	492.9	0.80	65
R	1953795	1953999	206	966.5	506.8	979.8	510.5	0.63	1682
R	1954253	1954267	16	962.7	494.3	943.6	498.3	0.88	71
R	1976705	1976715	12	979.0	511.1	985.5	506.7	0.37	39
R	2011445	2011455	12	980.1	511.7	969.1	510.7	0.51	53
R	2011581	2011591	12	968.4	513.9	980.5	513.7	0.56	56
R	2012415	2012431	18	987.5	530.3	972.3	521.1	0.84	58
R	2012791	2012829	40	967.8	512.0	849.0	365.2	8.74	377
R	2012867	2012903	38	845.2	363.6	921.6	257.0	5.66	267
R	2013099	2013117	20	920.3	280.0	954.2	285.6	1.47	98
