R	830647	830665	20
R	950267	950299	34
R	958153	962395	4244
R	962879	963187	310
R	963655	963773	120
R	966273	969879	3608
R	976325	995953	19630
R	1016711	1016727	18
R	1096759	1096819	62
R	1127317	1127327	12
R	1336101	1336201	102
R	1336577	1336689	114
R	1338109	1338127	20
R	1448495	1448543	50
R	1649755	1649833	80
R	1651277	1653497	2222
R	1654169	1657985	3818
R	1659953	1684877	24926
R	1686309	1696127	9820
R	1698353	1698519	168
R	1986989	1987077	90
R	1987205	1987237	34
R	2129201	2129225	26
R	2263083	2263087	6
R	2264595	2269219	4626
R	2270317	2270379	64
R	2270761	2270925	166
R	2271535	2271575	42
R	2544477	2544477	2
R	2632989	2633055	68
R	2685175	2685279	106
R	2816435	2816495	62
R	2816727	2832861	16136
R	2834027	2840793	6768
R	2841983	2843671	1690
R	3103691	3104145	456
R	3107609	3107923	316
R	3110543	3112677	2136
R	3117891	3117919	30
R	3123315	3123373	60
R	3126303	3126389	88
R	3131233	3131317	86
R	3384149	3384209	62
R	3384389	3384599	212
R	3384763	3384779	18
R	3386633	3386743	112
R	3386831	3389991	3162
R	3391417	3391955	540
R	3393079	3404371	11294
R	3404775	3404851	78
R	3405305	3405709	406
R	3534191	3534319	130
R	3534421	3534497	78
R	3665121	3665149	30
R	3767719	3767725	8
R	3777847	3777917	72
R	3802685	3802835	152
R	3803425	3803495	72
