R	799667	799767	102	930.1	572.9	956.7	545.0	0.92	1298
R	805863	805879	18	951.1	575.1	898.3	567.9	1.19	88
R	812137	812153	18	948.1	579.2	892.7	562.0	1.31	97
R	830381	830401	22	965.5	523.7	896.0	533.8	1.55	103
R	830601	830665	66	904.6	551.0	.	.	3.0e+06	1411
R	857151	857259	110	953.3	567.6	973.3	520.2	1.26	974
R	864877	864971	96	959.0	569.4	962.3	528.2	1.04	733
R	880717	880851	136	953.1	534.4	960.0	546.4	0.34	802
R	888181	888253	74	954.5	551.9	963.1	541.4	0.32	604
R	891669	891691	24	942.0	555.7	988.7	544.9	1.08	71
R	894923	894947	26	960.5	564.8	948.1	625.6	1.54	127
R	896287	896355	70	954.0	562.5	970.3	545.6	0.56	516
R	899865	899987	124	943.0	568.5	948.6	537.6	0.78	820
R	905227	905273	48	972.3	572.0	978.9	543.6	0.73	243
R	910035	910165	132	951.9	563.9	962.0	526.3	0.97	858
R	913161	913263	104	969.9	569.1	971.0	541.3	0.69	584
R	923401	923503	104	959.9	565.9	972.1	521.1	1.14	469
R	939661	939671	12	953.5	556.2	962.8	534.5	0.58	58
R	939769	939809	42	964.9	539.7	972.1	523.6	0.43	125
R	945727	945799	74	960.2	580.1	965.2	551.6	0.72	735
R	946841	946931	92	957.3	573.4	964.2	560.2	0.36	612
R	950209	950383	176	956.5	559.7	971.4	515.1	1.15	961
R	953577	953665	90	943.8	554.0	956.7	548.0	0.32	606
R	956987	957025	40	955.2	559.5	697.1	560.5	5.64	221
R	957071	957099	30	697.2	553.3	554.3	555.8	3.04	181
R	957341	957381	42	599.6	580.8	935.7	554.2	7.31	314
R	957575	957609	36	912.1	566.5	1157.1	560.5	5.43	287
R	957845	957877	34	1137.1	571.7	1319.5	577.7	4.08	208
R	958031	962453	4424	1294.3	589.9	774.7	649.2	11.71	938
R	962777	963475	700	798.8	696.6	2581.6	1457.1	39.51	3270
R	963515	963873	360	2589.1	1469.3	990.2	555.5	38.49	1566
R	964061	964073	14	947.0	599.3	938.7	571.9	0.73	68
R	964321	964357	38	921.6	567.3	582.3	529.7	7.67	383
R	964729	964775	48	614.8	554.6	1088.2	565.1	10.64	409
R	965125	965171	48	1057.6	592.3	724.3	552.2	7.58	275
R	965467	965495	30	747.8	580.5	586.6	546.2	3.67	219
R	965993	966009	18	604.1	543.8	541.3	542.4	1.38	103
R	966189	969937	3750	528.2	535.2	731.3	477.6	4.73	1594
R	970093	970119	28	703.7	622.7	746.5	538.9	2.37	131
R	970285	970315	32	734.6	557.3	535.6	524.9	4.53	262
R	970877	970929	54	587.0	537.2	443.4	136.1	10.37	328
R	971335	971365	32	500.7	153.9	701.9	148.6	4.34	236
R	971667	971713	48	671.3	167.3	846.8	548.6	10.30	366
R	972051	972093	44	802.5	539.1	1216.0	534.4	9.42	412
R	972361	972379	20	1174.0	554.0	1102.4	560.6	1.66	116
R	973227	973257	32	1112.8	564.0	959.6	532.1	3.62	178
R	973475	973515	42	970.5	539.5	597.4	510.2	8.38	357
R	973711	973729	20	626.2	510.2	556.1	511.6	1.53	105
R	973999	974009	12	560.1	512.8	533.4	514.1	0.58	61
R	974949	974961	14	470.8	527.2	500.1	513.2	0.72	64
R	976243	995961	19720	506.8	517.3	-617.2	175.1	21.97	1006
R	996185	996229	46	1052.1	604.3	582.2	564.2	10.84	456
R	997379	997423	46	620.4	530.6	652.1	288.2	6.29	205
R	997999	998015	18	720.3	296.4	772.7	292.4	1.19	90
R	998621	998673	54	733.6	314.7	940.1	505.0	6.71	226
R	999025	999049	26	930.0	537.8	831.0	504.2	2.41	149
R	999207	999243	38	844.8	521.0	576.4	489.6	6.02	332
R	999637	999667	32	626.9	513.2	793.3	496.7	3.75	222
R	999947	999975	30	766.8	508.3	881.5	507.6	2.62	164
R	1000517	1000553	38	864.3	520.7	579.5	511.9	6.45	331
R	1000781	1000835	56	628.2	529.5	1244.7	535.0	14.17	433
R	1001047	1001081	36	1195.6	541.1	909.0	546.0	6.67	389
R	1006239	1006295	58	950.5	550.1	959.5	515.3	0.93	333
R	1010135	1010223	90	943.9	567.1	963.9	530.7	1.06	730
R	1013331	1013411	82	940.2	570.2	942.6	556.1	0.37	781
R	1016651	1016795	146	943.1	584.7	951.3	560.9	0.66	865
R	1018881	1018889	10	945.7	579.9	960.9	577.9	0.36	44
R	1033575	1033667	94	947.6	610.6	951.8	567.2	1.14	617
R	1044253	1044303	52	954.8	574.3	947.3	558.2	0.46	236
R	1073377	1073497	122	932.5	598.6	938.1	531.8	1.78	730
R	1080353	1080423	72	932.0	558.1	956.7	537.8	0.80	438
R	1093131	1093139	10	929.4	567.4	943.5	559.5	0.40	50
R	1096715	1096885	172	939.4	589.8	955.9	520.2	1.90	1390
R	1099859	1099923	66	947.6	579.1	967.0	542.1	1.09	578
R	1126867	1126879	14	966.3	564.2	967.7	537.4	0.71	64
R	1127267	1127401	136	969.0	560.0	973.7	516.5	1.15	1234
R	1138607	1138615	10	947.6	566.8	964.5	562.8	0.41	52
R	1141475	1141603	130	955.8	568.2	960.6	555.0	0.37	1148
R	1145309	1145525	218	953.8	568.1	1195.8	449.5	6.49	1593
R	1179929	1179947	20	972.9	577.7	972.5	518.5	1.44	100
R	1180089	1180101	14	969.5	513.2	943.4	497.1	0.69	60
R	1180239	1180257	20	934.9	506.5	877.7	504.2	1.24	78
R	1180373	1180421	50	873.2	514.4	314.1	722.7	12.51	425
R	1180655	1180689	36	377.6	712.8	645.3	680.2	5.53	277
R	1180915	1180951	38	623.2	682.6	904.5	661.1	6.01	289
R	1181145	1181181	38	886.0	665.4	1163.2	659.7	6.03	288
R	1181391	1181431	42	1119.9	671.7	1475.2	655.4	7.74	343
R	1181845	1181877	34	1423.4	677.1	1595.0	662.4	3.72	193
R	1182101	1182197	98	1559.5	656.3	1051.4	586.8	11.16	220
R	1182365	1182389	26	1083.0	589.4	1055.7	491.1	2.47	134
R	1182575	1182605	32	1044.1	508.5	862.8	494.5	3.92	237
R	1182823	1182909	88	894.9	506.6	899.8	497.1	0.25	946
R	1183405	1183431	28	897.9	481.5	1002.5	561.8	2.99	162
R	1183671	1183681	12	986.5	571.3	965.0	564.4	0.50	52
R	1187751	1187763	14	945.1	574.3	971.8	566.4	0.63	59
R	1209779	1209801	24	965.7	567.0	863.5	566.3	2.24	141
R	1220465	1220493	30	973.5	569.4	961.6	582.5	0.41	95
R	1253211	1253355	146	967.5	588.0	977.6	541.7	1.15	593
R	1254863	1254883	22	966.3	557.6	886.4	555.1	1.74	112
R	1281331	1281339	10	958.0	555.6	941.4	560.5	0.38	47
R	1296071	1296079	10	964.1	569.3	979.3	559.4	0.41	53
R	1326907	1326915	10	955.2	555.6	972.1	556.2	0.37	46
R	1335641	1335653	14	955.4	563.8	962.8	527.9	0.90	78
R	1335785	1335795	12	966.9	507.6	950.2	495.3	0.48	50
R	1335913	1335983	72	958.0	512.7	481.7	676.3	10.90	470
R	1336059	1336253	196	474.7	674.7	767.7	673.2	6.18	1201
R	1336399	1336431	34	756.0	728.5	934.8	706.5	3.88	190
R	1336541	1336733	194	912.5	716.0	1276.7	672.0	7.84	1306
R	1336985	1337021	38	1281.1	704.1	1517.3	690.8	4.90	215
R	1337351	1337413	64	1487.6	706.1	1196.1	1201.2	12.85	389
R	1337571	1337589	20	1190.3	1178.9	1215.6	1247.2	1.62	105
R	1338049	1338181	134	1201.1	1260.8	998.4	541.0	17.03	911
R	1338303	1338315	14	994.8	560.9	998.7	531.8	0.70	65
R	1338573	1338589	18	1005.5	515.8	972.2	551.0	1.09	79
R	1338971	1338991	22	1005.9	573.6	1023.7	505.2	1.67	104
R	1339359	1339379	22	1011.8	497.9	965.6	544.4	1.48	89
R	1378137	1378153	18	954.4	531.3	895.0	529.8	1.28	94
R	1389885	1389975	92	976.5	572.0	984.6	549.9	0.56	444
R	1413629	1413643	16	977.0	528.1	934.2	520.0	0.95	74
R	1433723	1433807	86	978.2	575.9	980.2	529.9	1.12	413
R	1438623	1438639	18	966.3	538.8	918.3	534.5	1.05	73
R	1438807	1438825	20	897.7	551.5	933.6	538.7	0.84	63
R	1448407	1448651	246	1006.5	533.3	1163.3	467.4	3.81	1150
R	1448677	1448751	76	1187.9	445.0	1196.2	488.4	1.08	109
R	1449161	1449171	12	1214.1	550.4	1211.3	520.0	0.75	76
R	1449201	1449247	48	1199.9	499.2	1206.6	522.7	0.60	73
R	1449291	1449335	46	1200.9	505.1	1223.9	564.8	1.55	81
R	1449401	1449415	16	1202.6	531.3	1201.2	563.5	0.79	68
R	1449569	1449623	56	1205.6	568.8	1203.8	493.8	1.84	116
R	1449725	1449749	26	1205.4	555.8	1216.8	489.8	1.64	117
