id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade
p07	2015	06	12	13	46	m	24	r	27.983014997	1	26	1.14932059997	1.22113757797	visual	right	left	visual	NA	371.203781688	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	27	1.01023200201	0.62327875744	tactile	right	right	visual	NA	557.472653221	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	28	2.34397551592	0.989092398249	visual	right	right	tactile	NA	362.632413628	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	29	1.25116131001	1.25109990289	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	30	3.73328669404	0.535832204653	tactile	right	right	tactile	NA	346.413793042	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	31	1.14776850003	1.03221826359	tactile	left	left	visual	NA	372.618330061	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	32	0.942406267975	1.35424062499	tactile	right	right	tactile	NA	394.171457854	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	33	0.998436417081	0.618091462936	visual	left	left	visual	NA	541.497622849	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	34	1.24436905608	0.683535453399	visual	right	right	tactile	NA	367.483009351	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	35	1.14126913797	0.664047953059	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	36	1.15192607802	1.18624608899	visual	right	right	tactile	NA	327.427452779	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	37	0.86048037	0.598472770733	visual	right	left	tactile	NA	346.259515965	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	38	0.83627053909	0.972321598604	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	39	4.59422016004	1.25597607928	tactile	left	right	tactile	NA	316.463168478	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	46	m	24	r	27.983014997	1	40	7.73885482608	1.41640612135	visual	left	left	tactile	NA	353.497353382	FALSE	FALSE	FALSE	FALSE	FALSE	0
