L	518664	518718	56
L	550986	551038	54
L	591052	591160	110
L	653134	653298	166
L	683446	683592	148
L	731420	731550	132
L	733064	733112	50
L	734050	734126	78
L	734564	734716	154
L	735586	736320	736
L	736572	736644	74
L	737096	737170	76
L	737430	737454	26
L	737914	737988	76
L	740540	740602	64
L	741494	741542	50
L	742332	742408	78
L	743276	743374	100
L	745038	745108	72
L	745932	746134	204
L	746790	747996	1208
L	748698	748898	202
L	749796	751184	1390
L	753434	753550	118
L	754768	754866	100
L	757282	757392	112
L	759104	759180	78
L	781074	781214	142
L	782180	782308	130
L	932226	932228	4
L	932750	932798	50
L	933310	933482	174
L	933748	933880	134
L	934078	934200	124
L	934246	934384	140
L	935234	936540	1308
L	937476	937554	80
L	938408	938634	228
L	939862	940004	144
L	949666	949746	82
L	950214	950310	98
L	950418	950464	48
L	951494	951580	88
L	951732	952534	804
L	953546	954428	884
L	955912	959990	4080
L	961100	961660	562
L	963060	963142	84
L	963710	963850	142
L	964930	965014	86
L	966106	966188	84
L	967042	972616	5576
L	974854	975930	1078
L	976156	976194	40
L	977696	977758	64
L	978292	979996	1706
L	980706	983674	2970
L	984536	985508	974
L	987426	989132	1708
L	989478	990082	606
L	1002594	1002604	12
L	1007438	1007438	2
L	1007726	1007726	2
L	1018216	1018290	76
L	1065656	1065744	90
L	1073378	1073588	212
L	1082314	1082372	60
L	1101036	1102978	1944
L	1108554	1111494	2942
L	1123568	1124346	780
L	1175572	1175634	64
L	1194100	1194136	38
L	1198072	1198080	10
L	1206824	1206936	114
L	1207394	1209176	1784
L	1209932	1210010	80
L	1210698	1211166	470
L	1211804	1211858	56
L	1212264	1212282	20
L	1212364	1212562	200
L	1212770	1212820	52
L	1213562	1220522	6962
L	1221762	1221816	56
L	1222754	1222850	98
L	1223448	1224420	974
L	1225394	1233816	8424
L	1234362	1234406	46
L	1235474	1235532	60
L	1236642	1236712	72
L	1237464	1237574	112
L	1238098	1239164	1068
L	1240172	1240408	238
L	1241984	1242084	102
L	1243196	1278174	34980
L	1278388	1289998	11612
L	1290582	1302468	11888
L	1303614	1303706	94
L	1304416	1304520	106
L	1304734	1304858	126
L	1306278	1306428	152
L	1307514	1307654	142
L	1308504	1308600	98
L	1311548	1311646	100
L	1312436	1312556	122
L	1312950	1313584	636
L	1313834	1314942	1110
L	1316452	1316550	100
L	1316878	1319452	2576
L	1320894	1320952	60
L	1321380	1331362	9984
L	1331452	1331844	394
L	1332100	1332184	86
L	1332270	1353204	20936
L	1354090	1356006	1918
L	1356130	1356142	14
L	1356240	1357126	888
L	1357484	1370378	12896
L	1370456	1370472	18
L	1370816	1386618	15804
L	1424498	1424532	36
L	1436354	1436382	30
L	1441768	1441838	72
L	1455568	1455678	112
L	1465588	1465604	18
L	1467694	1470510	2818
L	1478246	1478318	74
L	1484084	1484168	86
L	1486366	1486508	144
L	1500200	1500522	324
L	1501264	1501316	54
L	1501816	1501872	58
L	1501954	1501976	24
L	1502030	1502142	114
L	1502200	1503406	1208
L	1511964	1512764	802
L	1517178	1517224	48
L	1536794	1537072	280
L	1537994	1538090	98
L	1622906	1622978	74
L	1627804	1627860	58
L	1632132	1632144	14
L	1637678	1637850	174
L	1641094	1644354	3262
L	1674858	1674948	92
L	1693990	1694180	192
L	1694422	1694508	88
L	1694796	1694796	2
L	1695238	1695254	18
L	1695322	1695334	14
L	1695702	1695712	12
L	1695762	1695764	4
L	1695998	1696008	12
L	1696402	1696406	6
L	1696606	1696612	8
L	1717964	1717982	20
L	1718058	1718062	6
L	1719612	1719678	68
L	1720110	1720936	828
L	1721216	1721226	12
L	1721352	1721510	160
L	1722730	1722836	108
L	1724348	1725034	688
L	1726768	1727040	274
L	1727276	1727504	230
L	1727592	1727804	214
L	1731394	1731534	142
L	1743296	1743492	198
L	1763480	1763648	170
L	1770224	1770340	118
L	1784680	1784696	18
L	1791514	1791664	152
L	1791812	1791964	154
L	1792048	1792088	42
L	1792160	1792188	30
L	1792614	1792628	16
L	1794204	1794294	92
L	1801046	1801170	126
L	1803554	1803702	150
L	1840048	1840096	50
L	1847554	1847812	260
L	1858466	1858568	104
L	1865206	1865594	390
L	1865778	1865780	4
L	1865988	1866046	60
L	1866098	1866160	64
L	2023066	2023122	58
L	2024098	2024174	78
L	2025578	2025632	56
L	2026756	2026860	106
