id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	23	1.25151897501	0.712403162934	tactile	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	24	0.859230967995	1.4528446194	visual	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	25	2.14014259598	1.44666666359	tactile	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	26	1.17661964599	1.07968006039	tactile	left	left	tactile	NA	245.712266274	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	27	0.400720782985	1.42532209658	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	28	0.712502265	0.893629480804	tactile	left	left	tactile	NA	246.061509883	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	29	0.411340847	1.38667695623	visual	left	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	30	1.625912321	1.42760485711	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	31	1.58237020401	0.986377202144	visual	left	right	visual	NA	224.244875513	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	32	0.412881317025	0.529991589725	tactile	right	left	tactile	NA	234.743797948	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	33	0.399833186995	1.06222619873	tactile	right	right	tactile	NA	217.747067945	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	34	1.720271456	0.770308104565	tactile	left	left	visual	NA	267.443928082	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	35	0.481936001015	1.48065475705	visual	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	36	7.99486532502	1.38480389107	tactile	right	left	visual	NA	371.642956597	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	37	0.568110188993	1.15239180594	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	38	0.600644611986	0.994784276421	tactile	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	39	0.840387423988	1.2457811662	visual	left	right	tactile	NA	245.087957475	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	10.140511372	practice	40	0.811335387989	1.22353990802	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	41	2.57581821302	1.40327435648	tactile	right	right	visual	NA	304.119815177	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	42	0.488625949016	0.539544832034	tactile	left	right	visual	NA	236.621955642	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	43	0.481555748993	0.51171160637	tactile	left	right	visual	NA	253.651139297	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	44	0.407416369999	1.34731000597	visual	left	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	45	0.595085291017	0.972021396031	tactile	left	left	visual	NA	270.881640608	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	46	0.417238740018	0.917326800636	tactile	left	left	tactile	NA	224.991880008	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	47	0.371909809008	1.27324422719	visual	left	left	visual	NA	333.154107444	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	48	0.423386862996	1.45071574272	visual	left	left	visual	NA	281.427645939	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	49	1.37086341	0.649553415491	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	50	0.898051969998	1.28011969547	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	51	1.168428659	0.778520375262	tactile	left	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	52	0.580597656983	1.02581683462	tactile	right	catch	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	53	1.385237173	0.597353253687	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	54	2.37155353799	1.48363155835	tactile	right	right	tactile	NA	208.458092326	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	55	0.429506582004	0.686099551103	tactile	right	left	tactile	NA	261.600844562	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	56	0.443147790997	0.723589354139	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	57	0.939131463994	0.73460973629	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	58	1.545664829	1.37246892492	visual	left	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	59	0.978224656021	0.570397606584	visual	left	right	visual	NA	355.824406084	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	60	0.421984248009	0.945528733455	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	61	0.762210854999	1.04119116754	visual	right	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	62	0.959704120993	1.45024822067	visual	left	right	visual	NA	226.511065004	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	63	1.23922638598	1.45646509797	visual	right	left	tactile	NA	241.046691721	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	64	0.461095006001	1.43358314708	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	65	4.86160157699	1.18693525464	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	66	1.51996598	1.42253252474	tactile	right	right	visual	NA	275.40491891	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	67	0.532207765995	0.584050499117	tactile	right	left	tactile	NA	224.779196549	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	68	0.656182414008	0.857241427937	tactile	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	69	1.56272735598	1.48433046893	visual	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	70	65.676265348	1.23840593632	visual	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	71	0.968533255014	1.06474489019	visual	left	left	tactile	NA	284.561259468	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	92.316109507	practice	72	0.634610413981	0.866401458395	tactile	right	left	tactile	NA	203.088491282	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	1	142.649372356	1.07001553853	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	2	0.599088620016	0.678749376302	tactile	right	right	tactile	NA	274.163959373	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	3	0.556349655992	1.09814200514	tactile	left	right	tactile	NA	242.835743527	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	4	0.632212891011	0.821855348087	visual	right	right	visual	NA	244.313729549	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	5	1.704494682	1.15977699691	visual	right	left	visual	NA	394.945004751	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	6	0.436746808002	0.681579289582	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	7	1.64052269	1.0999377696	visual	right	right	tactile	NA	229.762931034	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	8	0.673532727989	1.17993560929	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	9	3.06273961498	0.514575843578	tactile	left	right	visual	NA	323.031176085	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	10	1.237005934	1.32419438189	tactile	right	left	tactile	NA	210.55369376	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	11	0.422784279013	1.16521444422	visual	right	left	visual	NA	241.853084444	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	12	0.771013070975	0.514826240968	tactile	left	right	tactile	NA	261.870301678	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	13	0.578487812018	0.730938869278	visual	right	left	tactile	NA	222.25273939	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	14	0.632872457994	0.520441680967	visual	left	right	tactile	NA	253.584890685	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	15	0.489504024998	1.12432850457	tactile	right	right	visual	NA	238.961948082	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	16	0.482562962978	1.42131166483	visual	left	right	visual	NA	254.069132818	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	17	0.41328157502	0.900845705737	visual	right	right	visual	NA	258.833089931	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	18	0.419978584017	1.32203405149	tactile	right	right	tactile	NA	178.483145166	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	19	3.58178497601	0.933884773986	visual	left	left	visual	NA	153.514969687	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	20	0.582731831993	1.07639938777	visual	left	right	tactile	NA	223.034576891	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	21	0.429645882017	1.34262508889	tactile	left	left	visual	NA	321.941105765	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	22	0.413538088003	1.28259611533	visual	left	right	visual	NA	279.917095322	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	23	0.404240533011	1.49470548006	tactile	right	right	visual	NA	314.649593609	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	24	0.424728478974	0.947770183709	visual	left	right	tactile	NA	273.721369973	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	25	0.411070604983	0.529870167793	tactile	right	left	tactile	NA	301.195440872	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	26	0.419342787005	1.25128547861	visual	right	left	visual	NA	290.084334032	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	27	0.594548697001	1.46929769732	visual	right	left	visual	NA	306.852395326	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	28	0.416476034996	0.596907766159	tactile	left	left	tactile	NA	239.51425351	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	29	0.472658835002	0.591595130934	visual	right	left	visual	NA	132.857928722	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	30	0.477347423992	0.892197532261	tactile	left	right	visual	NA	11.5543794236	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	31	0.417498480005	0.758319145219	visual	left	left	tactile	NA	136.496639461	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	32	17.930592467	0.748423708505	tactile	left	right	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	33	1.12214554899	0.852937954452	tactile	right	right	tactile	NA	214.017853199	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	34	0.636404914985	0.797631535654	tactile	right	left	visual	NA	295.704522985	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	35	0.566676329996	0.683369513524	tactile	left	right	visual	NA	264.592774154	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	36	0.807924266002	0.963756656407	tactile	left	left	tactile	NA	176.201721246	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	37	0.770848382002	0.627096663474	tactile	left	left	tactile	NA	211.631405196	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	38	0.645608141	1.16675114174	visual	left	right	visual	NA	245.32099592	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	39	0.578603114991	0.854375636004	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	58.571475752	1	40	0.486821376981	0.694109944321	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	41	1.43496042999	0.612343396124	visual	right	left	visual	NA	270.717664534	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	42	0.701764055004	0.982368899661	visual	right	left	tactile	NA	205.878581008	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	43	0.659870747011	1.38248731149	visual	right	left	visual	NA	242.980098177	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	44	0.965686586977	1.35443905643	visual	left	right	visual	NA	18.0871862394	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	45	0.422235718986	1.21448668387	visual	left	left	tactile	NA	239.711696806	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	46	2.25617966501	0.520842173398	tactile	right	right	tactile	NA	168.126630248	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	47	0.672356937022	0.996399765039	visual	left	left	tactile	NA	257.805438596	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	48	0.636209834018	0.842716728343	visual	right	catch	visual	NA	365.596106305	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	49	0.424682384008	1.00875869648	visual	right	right	tactile	NA	244.85963519	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	50	0.533849750005	0.835032950475	tactile	right	right	tactile	NA	194.265941187	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	51	0.599073279998	1.11423112107	visual	left	right	visual	NA	276.554317563	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	52	0.609943193005	0.708965425805	tactile	right	left	visual	NA	288.870823861	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	53	0.550524230988	1.086129788	tactile	right	right	tactile	NA	199.805918644	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	54	0.53947938999	0.710175790667	tactile	right	right	tactile	NA	199.597700994	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	55	0.577194050013	1.25343599781	visual	right	left	tactile	NA	254.346148839	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	56	1.720957568	0.818642458549	visual	left	right	tactile	NA	254.534155101	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	57	0.743599567999	0.98273114819	tactile	left	right	tactile	NA	187.815836485	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	58	0.443045111984	0.53207046345	tactile	right	right	visual	NA	269.41366223	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	59	0.470967896981	0.548984250027	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	60	1.13626993002	1.15944316093	tactile	left	right	tactile	NA	215.622467746	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	61	0.493288558006	0.880420042462	visual	right	right	tactile	NA	200.228989212	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	62	0.492848124995	1.30162218543	visual	left	left	tactile	NA	193.382685247	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	63	2.42226742199	0.887670434467	tactile	right	left	tactile	NA	234.307939187	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE
p02	2015	06	24	14	55	m	21	r	48.943135671	1	64	0.544528147002	1.19994279909	visual	left	left	visual	NA	252.823156596	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE
