id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	cue_modality	cue_location	target_location	target_response_key	target_response_rt	feedback_response	recalibration	blink	saccade
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	25	1.46502575092	auditory	left	left	voice	703.770524822	FALSE	FALSE	TRUE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	26	0.931024362799	auditory	right	right	voice	599.171653856	FALSE	FALSE	FALSE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	27	0.400185497012	auditory	left	left	voice	20.259658806	FALSE	FALSE	FALSE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	28	1.46368010715	visual	left	right	voice	348.031191621	FALSE	FALSE	TRUE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	29	0.394471707288	auditory	right	right	voice	188.997745514	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	30	0.391126582399	visual	right	left	voice	16.5553283878	FALSE	FALSE	TRUE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	31	0.398230143357	auditory	left	left	voice	33.2845887169	FALSE	FALSE	TRUE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	32	0.401411770843	auditory	right	left	voice	5.29477838427	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	33	1.55485277809	auditory	left	left	voice	NA	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	34	0.631612937897	visual	right	right	voice	NA	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	35	0.665924082976	visual	left	left	voice	560.702443589	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	36	2.03016967885	visual	left	left	voice	NA	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	37	1.60908942996	visual	left	right	voice	11.5253156982	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	38	0.459292718675	visual	left	right	voice	411.292680539	FALSE	FALSE	FALSE	TRUE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	39	0.402888402808	auditory	left	right	voice	11.5191456862	FALSE	FALSE	FALSE	FALSE
01	2015	05	28	15	04	m	22	r	8.08547094371	practice	40	0.537547041196	auditory	right	left	voice	NA	FALSE	FALSE	FALSE	FALSE
