R	3777531	3777765	236	957.0	538.9	992.7	631.4	2.38	1127
R	3777799	3777809	12	990.4	590.9	989.1	561.9	0.71	72
R	3826543	3826659	118	981.1	542.4	990.8	662.3	2.97	800
R	3894443	3894695	254	976.5	547.6	1074.1	978.4	10.82	1034
R	3907975	3907983	10	973.8	591.3	970.7	575.2	0.41	50
R	3917019	3917281	264	966.4	567.3	1041.0	661.2	2.86	1112
R	3917317	3917359	44	1034.7	582.8	737.4	599.6	6.61	262
R	3917547	3917569	24	721.8	560.5	629.3	564.3	2.04	131
R	3917773	3917811	40	612.6	589.6	863.3	589.5	5.52	231
R	3918017	3918049	34	874.4	595.9	1077.4	595.1	4.41	200
R	3918299	3918329	32	1077.6	567.5	892.6	568.6	3.81	195
R	3918677	3918707	32	890.8	550.4	729.3	584.9	3.30	166
R	3918909	3918931	24	725.3	550.9	722.3	542.2	0.20	67
R	3919531	3919847	318	752.7	533.2	1163.8	505.1	8.44	891
R	3920231	3920287	58	1177.6	556.8	643.3	273.8	12.64	347
R	3920469	3920479	12	585.1	298.4	580.0	330.0	0.72	74
R	3920527	3920537	12	574.0	356.9	572.0	380.4	0.53	71
R	3920575	3920827	254	590.6	396.1	936.9	633.9	8.97	2503
R	3921515	3921547	34	923.5	549.3	693.5	568.4	4.71	248
R	3921727	3921771	46	677.5	563.2	640.4	735.2	3.95	204
R	3921795	3922087	294	635.2	762.5	632.0	540.7	5.03	3270
R	3922189	3946111	23924	658.5	522.2	93.1	443.4	11.40	3270
R	3946359	3946399	42	993.3	624.6	673.8	480.6	7.36	341
R	3946653	3946669	18	721.0	524.9	758.6	568.7	1.26	100
R	3946993	3950841	3850	759.1	530.4	776.3	1325.9	17.13	1032
R	3950925	3951063	140	899.7	642.1	1159.8	1603.0	22.55	487
R	3951135	3966949	15816	1152.4	1619.2	952.3	579.1	24.39	736
R	3967079	3967091	14	934.0	504.4	913.1	531.0	0.79	68
R	3967351	3967413	64	918.9	576.4	1325.9	1311.7	18.98	508
R	3967483	3967513	32	1313.0	1324.5	1217.3	1245.1	2.65	175
R	3967981	3968013	34	1267.0	1294.2	1308.3	1131.1	3.83	181
R	3968673	3968685	14	1305.2	1127.3	1294.0	1092.3	0.87	85
R	3968855	3969685	832	1305.3	1133.7	887.8	518.7	17.93	2192
R	3970019	3970391	374	890.5	573.9	2272.7	1865.0	38.26	584
R	3977251	3977329	80	947.5	550.9	930.9	1851.9	29.01	1254
R	3992301	3992457	158	949.0	547.0	967.9	647.4	2.57	918
R	4067783	4067869	88	952.2	570.7	.	.	3.3e+06	822
R	4069831	4070133	304	949.0	562.9	954.7	696.6	3.40	1118
R	4070175	4070183	10	948.0	622.8	945.5	596.0	0.68	86
R	4079381	4079453	74	963.3	543.0	.	.	3.2e+06	1321
R	4119789	4120051	264	958.7	551.9	970.7	683.6	3.38	1020
R	4120089	4120097	10	963.6	631.2	958.6	611.6	0.52	66
R	4124701	4124941	242	951.0	553.2	968.6	704.8	3.91	1261
R	4170289	4170545	258	955.9	553.7	964.7	600.9	1.23	1087
R	4178877	4178957	82	962.3	613.2	.	.	3.2e+06	1379
R	4181141	4181363	224	956.3	560.1	967.2	597.9	1.00	1039
R	4184621	4184649	30	970.7	535.7	924.0	445.6	2.54	165
R	4185221	4185419	200	915.7	521.9	381.0	701.2	12.83	1683
R	4185631	4185663	34	400.0	682.1	573.3	694.7	3.87	172
R	4185895	4185927	34	584.9	675.8	786.3	684.8	4.59	211
R	4186169	4186205	38	832.2	697.2	1061.2	686.7	5.27	232
R	4186391	4186413	24	1078.6	685.5	1178.3	683.4	2.25	129
R	4187183	4206259	19078	1197.5	654.0	1377.7	683.9	3.75	726
R	4206305	4209805	3502	1407.2	678.2	360.1	733.7	20.67	2543
R	4209849	4209865	18	380.0	763.5	434.3	777.6	1.14	104
R	4209899	4209915	18	444.1	773.4	450.7	733.0	0.94	89
R	4209959	4210063	106	470.9	757.8	694.1	629.8	5.60	215
R	4210387	4210437	52	691.5	693.3	826.0	667.7	3.06	191
R	4210701	4210739	40	838.8	667.9	1099.6	663.7	5.88	243
R	4211061	4211121	62	1104.6	660.8	408.7	665.4	15.62	383
R	4211479	4211491	14	420.7	684.7	390.5	667.8	0.82	75
R	4211667	4211713	48	412.5	689.6	819.3	674.5	9.41	344
R	4211927	4211979	54	827.0	665.8	1379.1	655.3	12.42	351
R	4212179	4212207	30	1381.5	637.6	1541.9	639.6	3.37	178
R	4212463	4213995	1534	1565.6	656.7	970.6	826.0	13.25	1501
R	4214133	4214165	34	982.7	862.0	999.0	627.8	5.55	324
R	4214345	4214353	10	992.0	635.9	996.6	657.1	0.50	65
R	4214665	4214689	26	1007.4	664.4	963.5	540.9	2.95	170
R	4214949	4217359	2412	983.1	499.1	-48.8	1792.6	32.56	1143
R	4254901	4255047	148	973.1	594.0	1055.3	1490.3	20.75	872
R	4351905	4352117	214	964.3	543.9	966.4	593.7	1.24	1335
R	4371293	4371531	240	967.5	542.6	982.3	633.5	2.28	1537
