id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	feedback_response	recalibration	blink	saccade
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	1	1.51614955114	1.27851416023	tactile	left	right	visual	NA	344.258117024	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	2	1.01372148888	1.39302014523	tactile	left	left	tactice	NA	507.906114217	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	3	1.00997554418	1.49975063387	tactile	right	right	visual	NA	511.559762992	FALSE	FALSE	TRUE	TRUE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	4	0.754540088121	1.08520295482	tactile	left	right	visual	NA	383.087915834	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	5	0.515062490012	1.10982973029	tactile	right	right	tactice	NA	259.790010285	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	6	0.632937251125	1.29740034691	tactile	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	7	0.65148062259	1.25789080909	tactile	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	8	0.433131441008	1.40930117523	tactile	left	right	tactice	NA	334.163257387	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	9	0.755368387792	1.3880706467	tactile	left	left	visual	NA	356.819188222	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	10	2.80100047309	1.04223328027	tactile	right	right	tactice	NA	267.211227212	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	11	1.77519284887	1.03246161187	tactile	right	right	visual	NA	357.656920794	FALSE	FALSE	FALSE	TRUE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	12	0.548809031025	1.19430622894	tactile	right	right	tactice	NA	272.082249168	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	13	0.497098485939	1.02495969893	tactile	left	right	tactice	NA	197.999507654	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	14	0.706286250614	1.33529006658	tactile	right	right	tactice	NA	252.113433089	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	15	0.449861109257	1.33204844438	visual	left	left	visual	NA	315.610861871	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	16	0.409359851386	0.818527941893	visual	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	17	0.570155285299	1.19790823696	tactile	left	left	tactice	NA	266.138635576	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	18	0.610017177649	0.987721133471	tactile	left	left	tactice	NA	256.6853608	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	19	0.453604682349	1.12148134052	visual	right	catch	tactice	NA	NA	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	20	0.796810965985	0.942414557541	visual	right	left	visual	NA	347.308186814	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	21	0.45313477423	1.05731535646	visual	left	catch	tactice	NA	NA	FALSE	FALSE	FALSE	TRUE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	22	1.09463527286	0.991043262641	visual	left	left	visual	voice	NA	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	23	2.79106236808	0.85700586185	visual	left	left	visual	NA	430.733761285	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	24	0.6199893062	0.741019661476	tactile	right	left	tactice	NA	345.302811824	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	25	0.854930478148	1.20243135654	visual	right	left	tactice	NA	239.214208443	FALSE	FALSE	FALSE	FALSE
p01	2015	06	02	11	33	m	21	r	33.9719459568	practice	26	0.57880043285	1.39752877538	visual	left	right	visual	voice	NA	FALSE	FALSE	FALSE	FALSE
