id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade
p07	2015	06	12	13	54	m	24	r	14.455659657	2	88	4.60864582995	1.12472199969	visual	right	right	visual	NA	469.868178945	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	89	90.435969539	1.14275946184	tactile	left	left	visual	NA	324.242183822	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	90	51.529784283	1.46169053227	tactile	left	left	tactile	NA	432.978441473	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	91	1.2161792299	0.911547221729	visual	left	right	tactile	NA	389.616778004	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	92	193.264040736	0.815331291275	visual	right	left	tactile	NA	295.707738376	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	93	0.890298789018	0.919001014295	tactile	right	right	tactile	NA	348.183289403	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	94	0.858303125948	0.541957225533	visual	left	right	tactile	NA	308.623361168	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	95	0.863345880061	0.920611263335	tactile	left	right	tactile	NA	282.140171388	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	96	0.886461531976	0.957120061176	tactile	right	right	tactile	NA	348.647969658	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	97	0.991051350022	0.75634876468	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	98	1.033247113	1.18424248831	tactile	right	left	tactile	NA	368.358333362	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	99	0.863807501039	1.09903195998	tactile	left	right	visual	NA	310.909555759	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	100	0.718509897939	1.32673901844	tactile	right	left	visual	NA	325.32815123	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	101	0.747794050956	0.692683267245	tactile	right	right	visual	NA	377.695000498	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	102	0.755023850012	0.744893913922	visual	right	left	tactile	NA	424.708491773	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	103	2.96111284103	1.1953716159	tactile	right	left	visual	NA	311.682477826	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	104	0.705497037969	1.14068431243	visual	right	left	tactile	NA	398.702729377	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	105	0.844894762035	1.42105899651	tactile	left	left	visual	NA	434.838926303	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	106	0.770823940984	1.26742551654	visual	left	right	visual	NA	295.359528158	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	107	0.713322718046	0.568675238499	visual	left	left	visual	NA	455.823167227	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	108	14.92227617	0.682590775041	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	109	1.53439753805	0.533462441431	visual	right	right	visual	NA	526.413671323	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	110	84.6581469029	1.38178062636	tactile	left	right	visual	NA	347.813086351	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	111	0.796598494984	1.22462832768	tactile	left	right	tactile	NA	328.724148101	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	112	0.981587676099	0.689061527369	visual	right	left	visual	NA	323.706911411	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	113	0.897142157075	1.2031783049	visual	left	right	tactile	NA	316.93883671	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	114	0.812031459995	1.40588793396	tactile	right	right	visual	NA	402.819103794	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	115	0.736789937015	1.39716073169	visual	left	right	visual	NA	316.263929009	FALSE	FALSE	FALSE	TRUE	TRUE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	116	0.609121271991	1.17310002568	visual	right	right	tactile	NA	378.844000166	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	117	0.75500698504	1.22194750964	visual	right	right	tactile	NA	377.954885014	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	118	0.932353197015	0.766723481436	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	119	1.05300671596	0.802520399032	tactile	right	right	tactile	NA	297.962590819	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	14.455659657	2	120	0.743658620049	1.41070533083	tactile	right	left	visual	NA	307.615962927	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	121	3.15890513093	1.10740356513	visual	right	right	visual	NA	496.240790584	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	122	0.978825774044	0.687660227217	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	123	0.825803657062	1.07283144701	visual	left	left	tactile	NA	353.590672719	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	124	1.02278112306	0.545076611521	tactile	right	right	tactile	NA	503.02259915	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	125	0.735406804946	1.40789002097	tactile	right	left	visual	NA	543.841085746	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	126	0.755225097993	1.24918239964	tactile	left	left	tactile	NA	381.868360215	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	127	0.937492231955	0.821424482607	visual	left	right	tactile	NA	302.843058016	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	128	1.21486706706	1.1571609188	visual	right	left	tactile	NA	329.174857936	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	129	0.843846015981	1.11999771375	visual	right	right	visual	NA	390.77947801	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	130	0.805451628985	0.500772151988	tactile	left	right	tactile	NA	407.965763821	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	131	6.683444547	1.258316436	tactile	right	right	visual	NA	352.453252766	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	132	0.96569874906	0.542803393168	visual	right	right	tactile	NA	388.157232432	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	133	0.980537483934	0.811440183902	tactile	right	left	tactile	NA	252.978587872	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	134	1.23421897693	1.46509775408	visual	left	left	visual	NA	545.058358693	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	135	0.829500666005	0.63974446806	tactile	left	left	visual	NA	338.873841683	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	136	155.89205033	1.48488815035	tactile	right	left	tactile	NA	295.14983634	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	137	1.75960309105	1.07736275565	visual	left	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	138	1.40928073099	1.10037881203	tactile	left	left	tactile	NA	361.453767633	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	139	0.673425235087	0.799480402182	visual	right	right	visual	NA	306.793805677	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	140	0.808990848018	0.906830443923	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	141	0.992469031946	1.09318117906	visual	right	left	visual	NA	360.588430776	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	142	0.673853495042	1.0355112652	visual	right	left	visual	NA	464.195654611	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	143	0.808473467012	0.793814251224	tactile	right	left	visual	NA	306.0406195	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	144	0.648180038086	0.729264410972	visual	left	left	visual	NA	412.184407702	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	145	0.756433723029	1.13238015275	tactile	left	right	visual	NA	325.675172033	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	146	0.644007836003	1.29980884853	tactile	left	right	tactile	NA	272.860082216	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	147	0.854930102942	1.41534315421	visual	left	right	visual	NA	389.688927447	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	148	1.06096408202	0.816329382089	tactile	left	right	visual	NA	404.048978584	FALSE	FALSE	FALSE	FALSE	FALSE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	149	3.35417910502	1.05710258714	visual	left	right	tactile	NA	292.617892497	FALSE	FALSE	FALSE	FALSE	TRUE	0
p07	2015	06	12	13	54	m	24	r	7.58085073205	2	150	0.925912074978	1.22027821044	visual	left	left	visual	NA	445.642844308	FALSE	FALSE	FALSE	FALSE	FALSE	0
