id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	28	2.70986585692	1.2724712369	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	29	1.41710860492	0.586527837516	visual	right	right	tactile	NA	397.242583334	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	30	1.71738376911	0.797195477936	tactile	left	right	tactile	NA	413.499304792	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	31	1.35080278921	0.959713260034	visual	left	right	visual	NA	337.654849514	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	32	1.35934230196	0.68645122556	tactile	right	left	visual	NA	393.476659199	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	33	1.36356706102	0.716388550427	visual	right	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	34	1.65138919302	1.1392514424	visual	left	right	visual	NA	407.558392268	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	35	5.6612248139	1.38595849384	visual	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	36	1.44179966394	1.31086295228	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	37	2.12871685508	1.37585822472	visual	left	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	38	4.99150240212	1.25971729705	tactile	right	right	visual	NA	617.035161704	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	39	3.64803151297	1.17133572606	tactile	left	right	visual	NA	311.042272486	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	445.112469926	practice	40	1.63119635801	1.44366291945	tactile	left	right	tactile	NA	364.763836376	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	41	2.00464458088	0.825058566303	tactile	right	right	tactile	NA	422.165105352	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	42	1.32668871316	1.43098360479	visual	right	right	visual	NA	421.482106904	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	43	1.333545984	0.832683743296	visual	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	44	2.04562634695	0.621416990174	visual	left	left	tactile	NA	383.202570491	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	45	1.23490638006	0.744139877309	visual	left	right	visual	NA	330.186115345	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	46	1.35614643805	0.592797187927	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	47	1.20902114199	0.997333123952	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	48	1.2541324459	0.631102016669	tactile	left	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	49	1.413507513	0.639439126379	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	50	1.29400435882	1.46641011548	tactile	right	right	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	51	2.32967065601	0.788959252519	tactile	right	right	tactile	NA	477.529744385	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	52	1.6429376849	0.606821279672	tactile	left	right	tactile	NA	523.415249772	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	53	1.60486872983	1.10618186582	visual	right	right	visual	NA	449.519569753	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	25.3379061921	practice	54	3.28040200286	1.11725263623	tactile	right	right	visual	NA	407.021798193	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	1	3.24864339503	1.03761487558	tactile	right	right	tactile	NA	478.732888121	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	2	36.0811802589	0.526738777541	visual	right	left	tactile	NA	296.70295422	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	3	1.28438844206	1.1205663493	visual	left	right	visual	NA	323.776436271	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	4	1.22301156609	0.912703757479	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	5	1.18402118608	1.22336554373	visual	left	right	visual	NA	325.828556903	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	6	1.15343784611	0.805476326323	visual	right	right	tactile	NA	366.02966534	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	7	0.906315546948	1.43786080773	tactile	right	left	visual	NA	339.608232956	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	8	5.84773192508	1.314203733	visual	left	left	tactile	NA	326.649982948	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	9	5.49218309601	1.31092749003	tactile	left	left	tactile	NA	412.294762675	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	10	3.04661440803	1.35698969214	visual	left	right	tactile	NA	295.484790346	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	11	1.50827981997	0.923512375078	visual	right	right	tactile	NA	344.673550688	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	12	3.93086237414	0.666976373241	tactile	left	left	visual	NA	457.779651275	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	13	2.62156577804	1.32415881793	tactile	left	right	visual	NA	295.186587609	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	14	1.55573075404	0.519525278633	tactile	right	right	visual	NA	395.027014893	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	15	2.28177932999	1.2970968565	tactile	left	left	visual	NA	341.508619254	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	16	3.4956963181	1.48563001246	tactile	left	left	visual	NA	288.935084362	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	17	10.1971913101	1.3494952874	tactile	left	right	visual	NA	385.194104398	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	18	1.75372550404	1.40976280515	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	19	1.25886186305	1.30033277313	visual	right	left	visual	NA	361.62352236	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	20	52.8201190422	0.86851473944	visual	left	left	tactile	NA	306.59081717	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	21	4.33414741303	0.964664559733	visual	left	left	visual	NA	426.845407812	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	22	2.30068928283	1.27655926373	visual	left	left	tactile	NA	283.028917853	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	23	1.65713997395	1.36182532273	visual	right	right	visual	NA	437.906523701	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	24	2.17740715295	1.1642305822	tactile	left	right	tactile	NA	324.895429192	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	25	1.71328217397	1.43549348936	tactile	left	right	visual	NA	364.070938202	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	26	1.54868565989	1.17340199311	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	TRUE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	27	1.08211464714	1.24833537906	visual	right	right	tactile	NA	299.406467471	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	28	2.81190017005	1.48885505763	tactile	right	left	tactile	NA	261.269144015	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	29	1.667318878	1.49173786803	tactile	right	left	visual	NA	248.545283685	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	30	1.06595172104	0.535811486578	visual	right	left	tactile	NA	476.326534757	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	31	1.05625608098	0.772813169682	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	32	1.00674365391	1.38426416503	tactile	left	left	visual	NA	460.917183431	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	33	1.35357899591	0.509261316488	visual	left	left	tactile	NA	230.966595234	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	34	5.15467644483	0.791606027262	visual	left	right	tactile	NA	216.682523256	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	35	1.6390564749	1.3865484934	tactile	right	left	tactile	NA	256.073896307	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	36	6.56604048912	1.15614589536	tactile	left	right	tactile	NA	248.003679328	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	37	2.40608079615	1.18803334602	tactile	right	right	visual	NA	440.32578636	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	38	5.12175099296	1.36757060719	tactile	right	right	visual	NA	404.031301383	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	39	6.85506511992	0.780854289592	visual	right	right	visual	NA	316.455971915	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	87.2661757979	1	40	1.13725834503	0.82525293863	tactile	left	left	visual	NA	291.739908047	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	41	3.47711046785	0.694830714682	tactile	right	right	visual	NA	298.209737986	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	42	8.20142836682	1.43574264905	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	43	0.939005370019	1.39997561318	tactile	right	right	tactile	NA	309.686641442	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	44	0.984008364845	1.42070053326	visual	left	right	tactile	NA	275.184855331	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	45	0.903166849865	1.22991308841	tactile	right	right	tactile	NA	331.605405081	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	46	1.38391723786	0.526470822587	visual	right	left	tactile	NA	337.8198992	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	47	2.27696648287	1.47545791754	visual	right	right	tactile	NA	280.405458063	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	48	1.16183058987	1.39575951212	tactile	left	right	tactile	NA	236.85171525	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	49	4.08457125514	1.30856323766	tactile	right	right	tactile	NA	333.950902801	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	50	1.16459559486	1.09473816951	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	51	0.957677836996	1.04721219238	tactile	left	right	tactile	NA	245.996283367	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	52	0.875218555098	1.40989168318	visual	right	left	visual	NA	322.307956405	FALSE	FALSE	FALSE	TRUE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	53	1.34033251717	1.22714556309	visual	left	left	visual	NA	389.820847427	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	54	1.09073124779	0.571945721079	tactile	right	left	tactile	NA	206.110346597	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	55	2.29881951702	0.701073723851	tactile	right	left	tactile	NA	243.538319832	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	56	3.53663996002	0.639278333026	tactile	right	right	tactile	NA	258.110186784	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	57	1.93658460304	0.750178511432	tactile	right	right	visual	NA	372.819753131	FALSE	FALSE	FALSE	TRUE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	58	2.21316545899	1.11218119167	visual	right	right	tactile	NA	229.641034966	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	59	1.42681120802	1.20509731423	tactile	left	left	tactile	NA	235.986951506	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	60	2.03099374706	1.3732148247	visual	right	right	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	61	3.77580009191	0.738365174329	visual	right	left	visual	NA	325.745651266	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	62	1.25848630909	0.729123749353	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	63	1.52446823684	1.35667786844	visual	right	left	visual	NA	279.279812239	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	64	1.00627753092	0.83608558884	tactile	right	right	visual	NA	366.762763821	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	65	1.35746015399	1.40373183699	visual	left	left	visual	NA	355.261983816	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	66	2.27954872185	1.17103222561	visual	right	left	tactile	NA	240.319326753	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	67	1.07946977601	1.38127575106	visual	right	right	tactile	NA	260.579012567	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	68	1.29244290781	1.35309854447	visual	right	left	visual	NA	306.157720974	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	69	6.10181784304	0.662828350761	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	70	1.77701416193	0.729636240906	visual	left	right	tactile	NA	262.795872753	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	71	8.16311644204	1.37677356455	visual	left	right	visual	NA	377.039486077	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	72	3.68388232286	1.44908296491	visual	right	right	visual	NA	393.11942691	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	73	1.051668762	1.25226906658	tactile	left	right	visual	NA	279.111351119	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	74	1.71548409201	0.579119088613	visual	left	left	tactile	NA	259.427683894	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	75	1.18846333306	1.08757749137	tactile	left	left	visual	NA	363.304528175	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	76	1.01902126195	1.06495491976	visual	right	left	visual	NA	296.970641706	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	77	2.18755316804	0.645264329167	tactile	right	left	tactile	NA	205.811467487	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	78	3.97812003689	0.875917313973	visual	right	right	tactile	NA	298.041516449	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	79	1.33297720389	1.24383103134	visual	left	right	visual	NA	293.215423357	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	49.61458694	1	80	4.30837619398	0.543354745265	tactile	left	left	visual	NA	344.717576401	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	81	125.437686266	0.539656733357	tactile	right	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	82	2.88378576399	1.08643134121	visual	left	left	tactile	NA	305.847184267	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	83	1.16978051793	1.32046142177	tactile	left	right	tactile	NA	251.062301686	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	84	2.04754326004	0.683080003826	visual	right	right	tactile	NA	286.818304798	FALSE	FALSE	FALSE	FALSE	TRUE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	85	7.35607906384	1.45492333018	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	86	1.54757278715	0.904763344205	visual	right	left	visual	NA	421.780656325	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	87	1.13436028105	0.856542345605	visual	left	right	tactile	NA	420.66380498	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	88	1.40348057891	0.647034267021	tactile	right	right	tactile	NA	477.768744575	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	89	1.9283219811	1.33660160272	visual	left	left	tactile	NA	468.193604844	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	90	0.883227268001	1.25411361602	visual	left	right	tactile	NA	402.743520681	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	91	0.910469128983	1.34390142089	tactile	left	left	visual	NA	434.887458803	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	92	1.0688831571	1.06262448834	visual	left	left	visual	NA	427.919044392	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	93	0.890136417933	1.33186426112	visual	right	left	tactile	NA	399.881856516	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	94	1.10260516498	1.46585819674	visual	left	left	visual	NA	402.659034822	FALSE	FALSE	FALSE	FALSE	FALSE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	95	0.929101004032	1.17688300282	visual	right	right	visual	NA	443.106161896	FALSE	FALSE	FALSE	TRUE	TRUE	0
p09	2015	06	17	09	18	f	18	r	6.39949613204	1	96	0.753959736787	0.507761421226	tactile	right	left	tactile	NA	414.163320325	FALSE	FALSE	FALSE	FALSE	FALSE	0
