R	8059845	8059853	10	942.8	551.1	939.4	559.2	0.40	50
R	8060447	8060493	48	951.2	554.1	869.1	556.3	3.45	202
R	8062521	8062529	10	953.7	563.4	962.5	568.7	0.45	55
R	8062881	8062911	32	964.9	566.1	873.6	549.3	3.92	239
R	8069091	8069101	12	955.8	575.7	971.7	576.4	0.68	68
R	8084377	8084385	10	946.1	575.3	957.0	571.4	0.50	62
R	8089449	8089463	16	953.3	556.3	934.7	564.3	0.88	77
R	8096513	8096521	10	939.5	570.2	941.6	561.3	0.43	51
R	8119833	8119841	10	959.0	579.2	959.0	586.6	0.36	46
R	8123255	8123415	162	937.4	564.7	937.9	569.1	0.22	1615
R	8123937	8123981	46	935.9	578.0	.	.	6.4e+06	1502
R	8127801	8127809	10	927.9	568.4	924.1	562.0	0.36	45
R	8140841	8140849	10	943.3	569.1	944.9	562.8	0.32	55
R	8155575	8155585	12	958.0	579.8	956.1	569.3	0.53	61
R	8171703	8171713	12	951.9	568.3	961.9	562.4	0.55	56
R	8186857	8186865	10	952.0	566.8	947.5	560.1	0.39	48
R	8198477	8198485	10	948.9	546.3	948.3	553.0	0.33	57
R	8216491	8216555	66	960.9	562.6	.	.	6.6e+06	1826
R	8227853	8227919	68	951.0	556.7	.	.	6.7e+06	2139
R	8235417	8235435	20	950.8	538.5	985.6	539.0	1.64	117
R	8237065	8237083	20	923.8	521.4	941.9	531.5	0.99	82
R	8242433	8242443	12	922.0	547.3	932.3	547.6	0.49	50
R	8245989	8245997	10	942.9	541.5	933.9	541.2	0.43	53
R	8251147	8251157	12	944.4	547.7	956.8	545.5	0.60	64
R	8251197	8251343	148	962.1	545.4	968.1	573.7	1.51	2304
R	8251855	8251893	40	951.2	544.4	898.2	414.5	6.94	301
R	8251999	8252033	36	881.5	392.2	885.2	276.0	5.26	270
R	8252183	8252209	28	871.2	263.0	944.5	266.6	3.18	186
R	8252329	8252379	52	945.8	259.5	619.7	426.9	15.60	566
R	8252561	8252607	48	608.6	421.0	851.5	399.6	10.00	457
R	8252645	8252807	164	851.7	409.7	1126.5	430.0	11.53	714
R	8253029	8253053	26	1116.2	400.1	1057.8	397.8	2.41	137
