R	159051	159059	10	959.2	612.0	956.7	631.3	0.42	52
R	159411	159425	16	960.7	620.4	962.8	584.4	0.78	80
R	159451	159535	86	960.1	626.4	953.7	517.0	2.38	3270
R	159559	159649	92	959.8	541.4	958.6	533.6	0.17	2513
R	159725	159837	114	952.8	514.6	958.2	507.3	0.19	2431
R	162575	162699	126	958.5	523.0	.	.	2.5e+06	3270
R	173463	173487	26	964.7	594.6	964.3	573.1	0.47	69
R	173535	173581	48	957.8	578.8	961.0	554.0	0.54	90
R	175659	175813	156	957.8	578.8	961.0	554.0	0.54	0
R	183263	183273	12	959.4	557.9	963.3	587.9	0.65	69
R	183311	183365	56	959.5	581.3	956.7	569.9	0.25	143
R	183445	183455	12	953.7	567.4	952.5	591.1	0.51	70
R	183523	183597	76	956.2	574.9	957.4	566.4	0.18	90
R	192295	192521	228	955.2	537.4	947.1	534.3	0.17	2180
R	199981	200091	112	965.7	535.2	.	.	2.8e+06	14
R	241787	241797	12	961.1	570.8	962.8	595.2	0.53	72
R	241821	241831	12	962.5	573.1	969.4	540.7	0.71	71
R	241883	241905	24	968.2	529.1	965.6	593.8	1.39	117
R	241995	242019	26	967.6	555.7	970.4	551.1	0.11	80
R	242097	242117	22	973.5	588.6	972.1	529.1	1.28	101
R	250045	250053	10	979.9	520.1	995.6	519.7	0.31	39
R	252371	252613	244	970.6	512.9	974.8	517.8	0.13	3270
R	275671	275747	78	982.8	525.0	979.4	520.2	0.12	2311
R	301775	302081	308	934.8	557.6	923.9	577.1	0.47	3270
R	302159	302167	10	925.0	581.0	942.3	579.5	0.34	43
R	313271	313577	308	987.4	529.7	969.2	547.1	0.52	3270
R	314935	314959	26	953.5	551.7	1078.7	538.8	2.47	137
R	315075	315093	20	1067.3	540.1	981.8	547.0	1.68	113
R	318757	318791	36	1067.3	540.1	981.8	547.0	1.68	0
R	330105	330135	32	972.3	527.6	974.0	534.1	0.14	134
R	330169	330203	36	974.5	527.7	967.6	608.9	1.75	113
R	330311	330381	72	967.0	661.4	973.6	540.4	2.60	165
R	345301	345371	72	979.6	537.9	.	.	2.8e+06	5
R	376483	376521	40	996.6	529.3	681.1	533.3	6.11	287
R	376691	376737	48	708.7	546.4	1301.7	528.6	11.43	460
R	377149	377231	84	1277.1	544.6	1073.0	531.3	3.94	289
R	377783	377823	42	796.4	531.0	1120.5	540.4	6.27	243
R	378919	378961	44	1090.6	536.6	707.9	528.7	7.52	271
R	379569	379935	368	733.0	530.9	732.9	529.4	0.03	18
R	380017	380039	24	1175.2	536.8	1177.5	609.0	1.57	117
R	380075	390059	9986	1177.6	578.7	939.3	605.9	4.76	477
R	390279	390331	54	916.6	575.3	1471.1	334.6	12.12	384
R	391093	391151	60	1445.5	334.3	861.2	540.9	11.85	314
R	391469	391599	132	931.8	524.6	664.8	544.8	5.13	307
R	391651	391673	24	662.0	549.8	646.1	660.2	2.38	193
R	391719	391793	76	627.2	691.6	608.0	577.5	2.47	331
R	392025	392151	128	482.4	282.7	273.8	597.9	7.66	347
R	392177	394187	2012	924.0	632.8	946.5	612.5	0.63	196
R	394301	394309	10	1166.3	683.4	1168.6	665.5	0.39	50
R	394623	395101	480	718.8	673.3	1294.5	580.3	11.36	688
R	395605	396267	664	685.6	614.4	700.4	592.9	0.55	172
R	396291	396337	48	703.3	590.0	688.1	647.8	1.30	163
R	396385	396395	12	713.2	612.6	692.9	634.1	0.62	74
R	396469	396485	18	704.9	629.0	719.3	589.0	0.92	96
R	396509	401263	4756	721.0	579.4	715.8	604.0	0.55	559
R	401501	431515	30016	702.4	642.1	701.6	641.2	0.03	7
R	431795	432127	334	998.7	563.4	469.0	553.5	10.55	849
R	432159	432509	352	458.2	545.6	428.8	606.9	1.48	159
R	433155	433175	22	1016.7	649.6	1045.3	583.4	1.57	111
R	433333	433713	382	1048.5	577.0	986.1	556.4	1.29	2253
R	433739	433777	40	989.6	581.6	983.1	565.6	0.37	105
