id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	trigger_sent
p04	2015	07	03	18	40	m	23	r	24.569087151	3	121	2.14266021497	0.51151119133	visual	left	left	tactile	NA	268.779319362	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	122	0.451898558997	1.23963307591	tactile	left	right	tactile	NA	275.896162784	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	123	1.27467374597	0.850678038056	tactile	left	right	visual	NA	385.890293634	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	124	6.23410552595	1.31009678969	visual	right	left	tactile	NA	269.029425981	FALSE	FALSE	FALSE	TRUE	TRUE	0	TRUE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	125	94.857730945	1.26536116536	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	126	2.00203104899	0.500625471172	tactile	left	left	visual	NA	398.907554511	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	127	1.650817702	1.20087112358	visual	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	128	1.985901092	0.548411171336	tactile	left	left	tactile	NA	293.775031285	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	129	1.10832337796	1.1724984199	tactile	right	left	tactile	NA	324.299372791	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	130	1.02498671197	0.81069807818	tactile	right	left	visual	NA	313.740581507	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	131	1.65542832296	1.16473788671	tactile	left	right	visual	NA	306.040030962	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	132	1.70664182201	1.49705469629	tactile	right	right	tactile	NA	364.054061298	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	133	1.81029920903	1.33697961611	tactile	left	right	visual	NA	299.031204544	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	134	0.413171872031	1.45758904859	visual	left	right	tactile	NA	297.85080906	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	135	0.751894093002	1.0650040677	visual	right	left	tactile	NA	251.677787979	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	136	1.262461301	1.1018352672	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	137	1.440760008	1.3620575373	tactile	right	right	visual	NA	387.096186343	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	138	1.328661951	1.2278436234	tactile	right	left	visual	NA	315.133348282	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	139	1.21066351503	0.779147547932	visual	left	left	visual	NA	342.72135474	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	140	1.12521838798	0.547946943116	tactile	right	right	tactile	NA	298.020427581	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	141	1.29543640104	1.09832119023	visual	left	right	tactile	NA	302.757470461	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	142	1.41120467696	0.920937000994	tactile	right	left	tactile	NA	265.502917697	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	143	3.98844847898	1.49130532228	tactile	right	right	tactile	NA	263.2962754	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	144	1.43996399001	1.16835663133	visual	left	left	tactile	NA	234.758974286	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	145	1.44399699604	1.09246561958	visual	right	left	tactile	NA	267.445134115	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	146	4.02205173904	0.512941760005	visual	left	right	tactile	NA	293.478231702	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	147	1.182273635	1.24615985879	visual	right	left	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	148	2.23784473096	0.984601787368	visual	right	left	visual	NA	333.814329293	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	149	1.268311402	0.779279849954	visual	left	left	visual	NA	308.338754694	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	150	1.36637760402	0.809515548458	tactile	left	left	tactile	NA	339.258026157	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	151	0.672297995014	0.763194660069	tactile	left	right	visual	NA	324.054312543	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	152	0.507206330018	1.13056891412	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	153	0.803259733017	0.887131354234	visual	left	right	tactile	NA	297.380846401	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	154	1.00610553497	1.29539153028	tactile	left	right	visual	NA	385.697531397	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	155	1.123568966	0.944879687785	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	156	1.76783288503	1.21901166211	visual	left	right	visual	NA	399.101896561	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	157	0.772593933973	1.36235155382	tactile	left	left	tactile	NA	392.211780883	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	158	1.341650246	1.13905447405	visual	right	left	visual	NA	346.274565614	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	159	1.00512507401	1.04125279858	visual	right	left	tactile	NA	345.095021068	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p04	2015	07	03	18	40	m	23	r	24.569087151	3	160	1.25721960701	0.899273935075	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
