R	2420799	2420811	14	969.8	553.9	969.5	544.8	0.44	62
R	2431867	2431875	10	976.3	536.9	965.9	533.4	0.50	60
R	2439751	2439759	10	957.2	563.7	958.6	554.2	0.47	61
R	2450337	2450553	218	978.7	522.4	970.5	576.5	2.71	1775
R	2453243	2453253	12	975.7	524.4	975.2	512.7	0.58	61
R	2458939	2458947	10	967.6	526.1	975.4	526.1	0.36	44
R	2459983	2459993	12	978.6	524.3	974.9	532.8	0.45	46
R	2460643	2460651	10	974.2	528.1	976.0	519.8	0.42	50
R	2462327	2462337	12	964.0	523.5	965.4	510.5	0.65	65
R	2464169	2464179	12	974.9	505.2	973.4	513.7	0.42	64
R	2467593	2467605	14	963.4	524.1	962.3	511.5	0.63	64
R	2468877	2468889	14	964.3	533.9	966.5	523.6	0.52	69
R	2472743	2472753	12	972.8	516.0	971.6	528.4	0.62	66
R	2474651	2474701	52	970.6	523.4	972.8	533.8	0.53	84
R	2477535	2477547	14	970.2	508.4	973.5	522.0	0.70	61
R	2477661	2477669	10	972.1	520.1	969.2	510.5	0.50	62
R	2478197	2478213	18	974.3	515.6	972.2	513.0	0.16	63
R	2483871	2483879	10	980.5	519.5	978.0	526.4	0.36	46
R	2486181	2486191	12	975.3	512.2	975.9	500.6	0.57	58
R	2488757	2488771	16	976.8	522.4	976.6	515.3	0.35	61
R	2489629	2489791	164	975.1	518.9	974.2	608.9	4.59	1341
R	2493811	2493823	14	981.9	521.3	980.8	513.5	0.39	69
R	2495191	2495199	10	979.9	529.2	979.8	524.2	0.25	58
R	2497051	2497061	12	961.7	504.1	973.5	507.1	0.57	58
R	2500563	2500575	14	976.0	549.5	976.2	537.5	0.61	64
R	2500809	2500827	20	980.9	531.9	980.3	552.0	1.02	97
R	2503031	2503041	12	985.0	550.3	982.6	558.7	0.44	48
R	2504317	2504339	24	979.1	543.7	980.2	549.7	0.31	56
R	2504993	2505001	10	979.7	538.1	973.9	544.9	0.44	54
R	2507347	2507405	60	973.1	541.0	975.6	538.2	0.19	76
R	2508467	2508485	20	978.2	542.2	977.5	536.9	0.27	68
R	2508517	2508531	16	975.1	543.7	975.1	556.8	0.67	59
R	2508893	2508923	32	970.6	539.4	966.2	543.6	0.30	85
R	2512551	2512563	14	969.6	541.4	968.9	555.2	0.71	69
R	2512991	2512999	10	974.4	547.4	972.0	539.5	0.42	55
R	2513131	2513163	34	979.5	536.3	977.7	527.1	0.48	86
R	2513213	2513259	48	976.9	541.4	975.2	547.3	0.31	117
R	2514589	2514609	22	970.0	536.2	966.2	547.5	0.61	78
R	2514789	2514803	16	960.9	545.3	965.8	548.6	0.29	62
R	2515629	2515637	10	959.4	535.6	962.7	528.0	0.42	56
R	2515855	2515863	10	964.7	536.7	965.9	527.6	0.47	58
R	2518239	2518251	14	967.8	546.4	970.4	529.7	0.87	76
R	2518853	2518865	14	953.9	528.1	953.1	531.8	0.19	68
R	2519163	2519173	12	964.3	517.6	963.6	525.9	0.42	58
R	2519485	2519497	14	963.6	540.8	958.6	531.2	0.55	69
R	2519535	2519543	10	963.2	517.2	964.3	520.6	0.18	52
R	2519693	2519715	24	958.7	544.1	965.9	521.3	1.22	84
R	2520039	2520053	16	968.0	533.7	967.6	544.4	0.55	66
R	2520109	2520165	58	966.5	529.3	969.2	537.3	0.43	86
R	2520265	2520275	12	962.9	542.1	963.0	533.0	0.47	66
R	2520737	2520807	72	960.2	534.5	965.2	537.2	0.28	100
R	2520903	2520915	14	971.6	523.9	984.5	535.3	0.85	73
R	2522293	2522313	22	972.6	557.8	967.4	531.8	1.37	104
R	2522751	2522765	16	969.0	539.8	967.4	554.3	0.76	66
R	2523149	2523167	20	977.0	552.2	973.9	539.8	0.66	75
R	2523693	2523709	18	969.6	548.1	966.9	532.7	0.81	85
R	2523735	2523763	30	967.5	539.4	970.8	531.1	0.46	76
R	2524017	2524029	14	974.2	527.5	975.7	543.2	0.81	80
R	2524545	2524561	18	964.6	538.1	961.7	535.3	0.20	65
R	2524591	2524607	18	959.3	536.0	962.3	525.5	0.56	54
R	2524827	2524839	14	967.6	531.2	968.9	538.3	0.37	70
R	2525743	2525765	24	978.5	527.4	974.4	543.1	0.83	68
R	2526097	2526107	12	971.2	540.0	969.8	551.5	0.60	63
R	2526169	2526177	10	973.5	545.8	971.7	553.5	0.41	52
R	2526639	2526677	40	976.7	542.7	973.6	541.9	0.15	170
R	2527019	2527027	10	978.3	545.8	979.6	537.6	0.43	58
R	2527153	2527205	54	977.4	531.1	977.6	541.4	0.53	84
R	2527475	2527497	24	981.5	543.3	971.3	547.5	0.54	82
R	2527633	2527653	22	970.5	541.7	970.5	552.4	0.56	98
R	2527701	2527715	16	972.6	531.9	967.3	548.5	0.90	80
R	2529369	2529403	36	974.1	545.9	971.4	538.7	0.39	55
R	2529591	2529599	10	981.8	537.1	979.0	542.2	0.30	53
R	2529657	2529673	18	978.2	541.8	975.0	545.2	0.23	57
R	2529883	2529957	76	968.8	539.4	980.6	526.8	0.86	68
R	2530135	2530157	24	973.9	549.2	979.7	538.7	0.61	78
R	2530371	2530383	14	974.8	544.2	977.6	533.6	0.56	61
R	2530531	2530545	16	980.7	542.2	972.2	557.6	0.90	75
R	2530889	2530911	24	973.0	535.2	973.6	517.1	0.93	69
R	2531067	2531077	12	971.1	534.9	965.0	544.2	0.57	63
R	2531509	2531541	34	961.0	537.6	962.8	527.5	0.53	83
R	2532559	2532759	202	966.3	565.3	953.5	589.0	1.39	1718
R	2532815	2532825	12	951.0	564.1	952.7	553.2	0.58	57
R	2533233	2533249	18	962.3	535.0	956.2	540.2	0.40	52
R	2533361	2533373	14	963.4	540.3	964.5	526.3	0.73	73
R	2533709	2533735	28	959.0	543.0	961.1	525.4	0.92	96
R	2533863	2533875	14	965.9	524.8	964.5	536.3	0.60	80
R	2534023	2534043	22	968.2	536.6	974.0	541.8	0.39	60
R	2534185	2534243	60	968.3	534.7	969.2	527.4	0.38	86
R	2534603	2534617	16	972.6	528.6	971.7	542.0	0.69	61
R	2534663	2534683	22	969.0	537.6	973.5	537.0	0.22	63
R	2535007	2535025	20	966.1	546.7	973.0	525.8	1.13	78
R	2536567	2536581	16	972.7	542.5	977.8	558.4	0.86	78
R	2537129	2537157	30	966.7	533.8	968.2	537.3	0.19	75
R	2537325	2537339	16	971.3	543.1	967.5	538.3	0.31	54
R	2538251	2538267	18	977.7	546.7	976.8	530.6	0.84	88
R	2538929	2538939	12	969.9	531.6	969.6	533.9	0.12	52
R	2539121	2539145	26	966.3	541.2	967.0	535.0	0.32	78
R	2539231	2539247	18	973.8	541.7	965.2	546.2	0.47	60
R	2539501	2539519	20	968.5	540.3	976.2	528.8	0.70	67
R	2539767	2539779	14	976.5	531.1	978.0	544.6	0.70	78
R	2541313	2541339	28	971.2	526.6	976.2	531.4	0.34	72
R	2541433	2541451	20	972.2	543.4	976.0	522.9	1.08	94
R	2541577	2541593	18	973.5	539.6	980.0	522.6	0.93	74
R	2541825	2541839	16	972.5	547.3	979.8	527.6	1.08	93
R	2541933	2541969	38	969.0	539.9	971.9	535.5	0.27	69
R	2542029	2542039	12	973.4	534.8	972.0	546.9	0.63	66
R	2542109	2542139	32	973.0	530.4	973.2	532.0	0.08	84
R	2542193	2542229	38	971.1	539.6	973.2	536.5	0.19	81
R	2542557	2542575	20	972.3	529.1	969.2	552.2	1.21	96
R	2542679	2542751	74	975.5	536.6	971.7	536.5	0.18	121
R	2542775	2542801	28	977.8	549.2	969.9	547.2	0.40	93
R	2542843	2542873	32	975.2	547.3	976.6	539.7	0.40	110
R	2543159	2543169	12	964.8	538.9	969.8	527.1	0.66	70
R	2543255	2543281	28	968.3	542.3	972.6	543.9	0.22	75
R	2543367	2543377	12	969.7	534.8	966.8	544.7	0.53	54
R	2543453	2543511	60	966.1	532.7	966.5	536.5	0.20	83
R	2543627	2543647	22	962.6	530.0	968.2	532.7	0.30	65
R	2547357	2547365	10	969.2	542.6	966.8	550.4	0.42	54
R	2547677	2547689	14	967.9	566.2	967.6	557.1	0.48	71
R	2547905	2547913	10	970.6	554.4	970.4	544.7	0.51	63
R	2548003	2548013	12	970.3	543.1	967.1	555.3	0.66	72
R	2548163	2548195	34	966.9	555.8	962.3	547.4	0.49	80
R	2548249	2548283	36	963.8	543.4	966.6	543.5	0.14	79
R	2548335	2548365	32	970.3	548.4	966.8	557.0	0.48	97
R	2548423	2548449	28	964.8	547.1	966.4	558.8	0.62	101
R	2548581	2548589	10	962.8	548.2	962.8	540.6	0.39	68
R	2548717	2548755	40	961.8	547.4	960.1	545.5	0.13	124
R	2548811	2548829	20	966.9	536.9	960.3	553.5	0.92	95
R	2548887	2548907	22	968.6	536.2	968.7	560.5	1.27	109
R	2549057	2549073	18	967.1	547.2	963.0	554.7	0.44	71
R	2549187	2549211	26	961.9	559.9	969.4	549.0	0.67	89
R	2549467	2549483	18	970.5	552.4	974.4	568.8	0.88	79
R	2549521	2549549	30	975.7	554.2	977.4	542.2	0.63	87
R	2549609	2549669	62	972.2	544.8	962.2	546.3	0.49	74
R	2549779	2549797	20	951.8	547.1	950.5	543.9	0.18	62
