R	3275197	3275267	72
R	3300177	3300257	82
R	3328145	3328187	44
R	3333053	3333083	32
R	3334271	3334343	74
R	3337675	3337705	32
R	3348857	3348867	12
R	3352607	3352683	78
R	3358935	3358955	22
R	3363011	3363111	102
R	3367367	3367449	84
R	3375351	3375403	54
R	3379023	3379071	50
R	3387035	3387151	118
R	3392723	3392803	82
R	3401651	3401693	44
R	3409821	3409925	106
R	3415633	3415733	102
R	3425445	3425563	120
R	3430039	3430111	74
R	3442559	3442669	112
R	3455395	3455449	56
R	3458279	3458353	76
R	3459521	3459591	72
R	3459943	3460149	208
R	3460381	3461373	994
R	3462781	3462841	62
R	3463877	3463953	78
R	3465005	3465115	112
R	3466219	3466295	78
R	3466767	3466867	102
R	3468461	3468519	60
R	3469609	3469669	62
R	3473143	3473225	84
R	3475081	3475197	118
R	3476057	3476191	136
R	3476819	3476989	172
R	3479671	3479791	122
R	3481949	3482027	80
R	3482919	3483051	134
R	3484375	3484493	120
R	3487611	3487761	152
R	3489033	3489167	136
R	3490823	3490953	132
R	3493959	3494071	114
R	3495741	3495859	120
R	3497827	3497915	90
R	3499617	3499651	36
R	3500177	3500323	148
R	3500939	3501095	158
R	3503743	3503913	172
R	3505033	3505131	100
R	3505851	3507117	1268
R	3507913	3508247	336
R	3508609	3508699	92
R	3509435	3509669	236
R	3510889	3510963	76
R	3512179	3512259	82
R	3514081	3514189	110
R	3515357	3519017	3662
R	3520857	3521071	216
R	3521691	3521965	276
R	3522359	3522423	66
R	3522783	3523891	1110
R	3525971	3526027	58
R	3526665	3527385	722
R	3527755	3528265	512
R	3528975	3529605	632
R	3530539	3531855	1318
R	3586755	3586833	80
R	3592587	3592667	82
R	3596653	3596759	108
R	3597631	3597769	140
R	3601667	3601767	102
R	3611037	3611113	78
R	3614403	3614491	90
R	3615899	3615931	34
R	3619265	3619387	124
R	3632175	3632313	140
R	3635691	3635719	30
R	3638669	3638675	8
R	3656027	3656061	36
R	3661715	3661783	70
R	3670413	3670451	40
R	3675439	3675505	68
R	3684007	3684069	64
R	3698017	3698129	114
R	3698193	3698333	142
R	3698433	3698513	82
R	3698601	3698769	170
R	3698863	3698915	54
R	3699165	3699181	18
R	3699227	3699993	768
R	3700087	3700107	22
R	3700195	3700197	4
R	3700313	3700333	22
R	3700375	3700391	18
R	3718803	3718883	82
R	3732679	3732757	80
R	3743877	3744009	134
R	3747863	3747911	50
R	3752149	3752293	146
R	3753685	3753767	84
R	3754371	3754511	142
R	3755565	3827349	71786
R	3827939	3830281	2344
R	3830919	3832375	1458
R	3833771	3838549	4780
R	3850143	3850179	38
R	3852057	3852155	100
R	3857445	3857543	100
R	3860975	3861119	146
R	3903589	3903689	102
R	3949077	3949187	112
R	3961391	3961509	120
R	3963079	3963219	142
R	3969135	3969253	120
R	3971897	3971989	94
R	3975881	3975977	98
R	3977835	3977981	148
R	3980681	3980803	124
R	3981669	3981841	174
R	3984691	3984777	88
R	3988187	3988267	82
R	3995653	3995741	90
R	4002483	4002587	106
R	4007245	4007479	236
R	4012905	4013115	212
R	4014829	4014985	158
R	4017813	4017977	166
R	4022549	4022591	44
R	4027271	4027367	98
R	4028719	4028837	120
R	4031103	4031197	96
R	4034907	4035049	144
R	4039497	4039645	150
R	4045437	4045467	32
R	4060431	4060603	174
R	4064713	4064781	70
R	4088769	4088879	112
R	4092855	4092905	52
R	4097119	4097209	92
R	4100989	4101095	108
R	4105533	4105673	142
R	4109931	4110069	140
R	4110789	4111051	264
R	4111305	4113015	1712
R	4114187	4114303	118
R	4115033	4115407	376
R	4115733	4115817	86
R	4118347	4118503	158
R	4119987	4120165	180
R	4120979	4121159	182
R	4122443	4122773	332
R	4124369	4125609	1242
R	4126281	4126515	236
R	4126967	4128155	1190
R	4128607	4128741	136
R	4129357	4129455	100
R	4130181	4130457	278
R	4131885	4132575	692
R	4134449	4136499	2052
R	4137445	4137575	132
R	4140241	4141375	1136
R	4142041	4142051	12
R	4175035	4175099	66
R	4178763	4178871	110
R	4182681	4182875	196
R	4190251	4190347	98
R	4202973	4202983	12
R	4206569	4206667	100
R	4210723	4210811	90
R	4215233	4215285	54
R	4227463	4227523	62
R	4234383	4234631	250
R	4243867	4244057	192
R	4263173	4263271	100
R	4267459	4267561	104
R	4275187	4275281	96
R	4285337	4285459	124
R	4289751	4289829	80
