R	2450373	2450491	120
R	2489665	2489791	128
R	2532585	2532707	124
R	2553305	2553413	110
R	2580523	2580629	108
R	2580681	2580681	2
R	2581849	2581899	52
R	2590637	2590653	18
R	2592177	2592317	142
R	2592955	2593485	532
R	2595797	2595821	26
R	2599715	2599775	62
R	2603479	2603559	82
R	2612349	2612455	108
R	2636683	2636795	114
R	2650319	2650499	182
R	2663591	2663703	114
R	2724033	2724133	102
R	2732017	2732065	50
R	2848743	2848805	64
R	2894407	2894593	188
R	2896285	2896361	78
R	2899073	2899237	166
R	2899841	2900087	248
R	2901385	2901531	148
R	2902303	2904131	1830
R	2905565	2908189	2626
R	2921297	2921399	104
R	2940233	2940297	66
R	3100953	3101047	96
R	3105235	3105321	88
R	3319987	3320067	82
R	3332053	3332155	104
R	3488177	3488265	90
R	3512301	3512407	108
R	3514583	3514671	90
R	3514849	3514895	48
R	3515055	3515177	124
R	3524691	3524719	30
R	3749489	3749565	78
R	3761207	3761273	68
R	3767487	3767579	94
R	3774363	3774443	82
R	3782057	3782129	74
R	3793979	3794053	76
R	3800599	3800705	108
R	3837099	3837191	94
R	3850085	3850165	82
R	3850651	3851699	1050
R	3855147	3857243	2098
