id	year	month	day	hour	minute	sex	age	handedness	message_viewing_time	block	trial_num	trial_initiation_time	fixation_duration	cue_modality	cue_location	target_location	target_modality	target_response_key	target_response_rt	pre_target_response	feedback_response	recalibration	blink	saccade	biggest_small_saccade	critical_blink	critical_saccade	trigger_shown
p05	2015	07	04	14	34	m	33	r	13.560628265	1	108	1.61009329703	1.05366357369	tactile	right	left	visual	NA	470.441585989	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	109	1.43335377	1.45990921715	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	110	3.77833108604	1.42310145431	visual	right	left	visual	NA	438.950284326	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	111	1.546943489	1.3850406808	tactile	left	left	tactile	NA	389.131798816	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	112	1.64352179604	1.40684027571	visual	left	left	tactile	NA	420.364543912	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	113	7.22073474003	0.835875940183	tactile	left	left	tactile	NA	474.636909494	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	114	25.704217941	1.25118302903	visual	left	right	visual	NA	544.298703666	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	115	1.623501883	1.28468387356	visual	left	right	visual	NA	549.256989034	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	116	4.42128522601	1.23268958289	tactile	right	left	tactile	NA	425.095052749	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	117	1.42160646798	0.805427738324	tactile	left	right	tactile	NA	391.553731344	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	118	1.78600598598	0.678262004056	visual	left	right	visual	NA	514.324770658	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	119	1.64031962899	0.88165168475	visual	left	left	tactile	NA	407.791399921	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	13.560628265	1	120	1.59331051202	1.33159257132	visual	right	right	tactile	NA	420.050876332	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	121	63.460060858	0.771899887313	tactile	left	right	visual	NA	526.591853413	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	122	10.959853552	0.936666600468	visual	right	left	visual	NA	395.765521156	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	123	27.886297666	0.996449394333	tactile	left	right	visual	NA	398.192451335	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	124	1.62398609298	0.968747875628	visual	left	right	visual	NA	667.737641023	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	125	1.77044441301	0.702588752649	tactile	left	left	tactile	NA	508.831197978	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	126	1.88685973804	1.19067112173	tactile	left	left	visual	NA	260.436681972	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	127	2.09647352702	1.30155526097	visual	left	right	visual	NA	448.510826682	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	128	2.02781288099	1.00906655138	visual	left	left	tactile	NA	353.587943304	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	129	2.25315121398	1.48924609434	tactile	right	right	tactile	NA	499.322664342	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	130	2.00130719703	1.15061776293	visual	right	right	tactile	NA	602.60154173	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	131	4.876618999	1.24950659218	tactile	right	right	visual	NA	489.032268524	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	132	2.08527318301	1.40660560114	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	133	1.413182633	0.811443304321	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	134	1.31600964296	1.08725828008	visual	left	right	tactile	NA	355.415145576	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	135	1.64523831801	1.15370461317	visual	right	right	tactile	NA	369.204920484	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	136	1.85240054701	1.30717371827	tactile	right	right	visual	NA	346.169784374	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	137	1.83250136097	1.00894231964	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	138	10.524374571	0.981167910116	tactile	left	right	tactile	NA	344.134354615	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	139	2.381108884	1.01464163048	visual	right	left	visual	NA	463.726184156	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	140	22.630746597	0.526610963112	visual	left	left	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	141	2.10356279602	0.910792555094	visual	right	left	tactile	NA	461.60278056	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	142	2.201173521	0.571590989279	visual	left	left	tactile	NA	616.230896325	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	143	12.6581414129	1.32087633517	visual	right	right	visual	NA	506.022823451	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	144	2.02600900305	0.703124704944	tactile	left	right	tactile	NA	369.636824704	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	145	4.01457737898	1.01393862968	tactile	right	left	visual	NA	494.670191023	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	146	1.92157050502	1.02925486454	tactile	right	left	tactile	NA	300.410642114	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	147	8.30167689902	0.93199217139	tactile	right	left	tactile	NA	484.077706293	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	148	2.04881640099	1.1271211746	visual	right	right	tactile	NA	312.419809052	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	149	1.92854086799	0.874029976642	visual	left	right	tactile	NA	328.131303017	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	150	1.73937246401	1.32819253266	tactile	right	left	visual	NA	142.104620987	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	151	4.03313994699	0.613974245943	tactile	right	right	tactile	NA	341.356271703	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	152	3.89160759299	1.30022606586	tactile	right	right	visual	NA	742.953580804	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	153	4.51528792101	0.534011629866	visual	left	right	visual	NA	491.161398764	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	154	1.982153491	0.93950819377	tactile	left	right	tactile	NA	429.079120921	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	155	1.74471254303	0.934425640131	visual	left	left	visual	NA	326.330493495	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	156	4.36609756999	0.765473328357	tactile	left	left	tactile	NA	420.828181319	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	157	6.91975567897	1.30747148525	tactile	right	right	tactile	NA	343.541632406	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	158	3.510878567	0.886837549827	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	159	1.25618619903	0.564368801097	tactile	left	left	visual	NA	517.377194599	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	9.19178065	1	160	2.08966845	0.968871885161	tactile	right	right	tactile	NA	413.735849492	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	1	7.15901864896	0.644649926661	visual	left	right	visual	NA	434.805782977	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	2	1.44312996103	1.13380982206	tactile	left	right	tactile	NA	349.307926663	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	3	1.65234992898	1.10724051722	visual	left	left	tactile	NA	452.173659462	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	4	2.480303091	0.622274231254	tactile	right	right	tactile	NA	459.012756357	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	5	1.72369954799	1.19878625579	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	6	1.335744265	1.39088913549	tactile	right	left	visual	NA	362.614701153	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	7	2.02076549199	0.561316980139	tactile	left	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	8	0.855272093031	0.760743908906	tactile	right	left	visual	NA	412.535878713	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	9	2.03286717198	1.3343288777	visual	right	right	tactile	NA	485.742722987	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	10	3.05760960601	0.624830638815	visual	right	left	tactile	NA	471.041579847	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	11	2.03569274	0.660550712617	tactile	left	right	visual	NA	489.365870017	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	12	1.89995882503	0.916059684737	visual	left	right	visual	NA	392.578009923	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	13	1.749129806	0.874718886736	tactile	right	right	visual	NA	410.08818493	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	14	1.49030771898	1.13026110741	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	15	0.698188510025	0.810186557398	tactile	right	right	visual	NA	450.446728268	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	16	2.44413275097	1.33213882079	visual	left	left	visual	NA	380.098399881	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	17	1.64375242102	0.834239849048	visual	left	right	tactile	NA	463.681819616	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	18	1.61509614898	1.34592642402	visual	right	right	tactile	NA	400.454414601	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	19	1.59200646199	1.36048891595	visual	right	left	tactile	NA	391.067368735	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	20	1.425660084	1.39601754019	visual	left	right	tactile	NA	355.997967476	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	21	1.47879996902	0.994470981058	visual	left	left	visual	NA	564.369463595	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	22	3.91911762097	0.507545527394	visual	left	right	tactile	NA	675.326071272	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	23	1.22059019102	0.980791557772	visual	left	right	tactile	NA	314.965652942	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	24	1.43581673398	0.52394295004	visual	right	right	visual	NA	472.057805571	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	25	1.40027467196	1.29274512145	visual	right	right	visual	NA	358.97531017	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	26	1.27720942302	1.48339759094	visual	left	catch	tactile	NA	174.323284766	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	27	1.55217140296	1.21968415438	tactile	right	left	tactile	NA	364.327133284	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	28	1.513350536	1.32169577723	tactile	left	right	visual	NA	343.065433437	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	29	1.49016346398	1.01983335621	tactile	right	left	tactile	NA	360.225701472	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	30	4.78727530199	0.989912022238	visual	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	31	0.918331135006	1.15557576352	tactile	left	right	visual	NA	664.959397167	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	32	1.731183002	1.10061148557	visual	right	right	tactile	NA	371.000220126	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	33	1.517498656	1.06241649102	visual	left	right	visual	NA	429.125331633	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	34	1.52475882205	1.17703279316	tactile	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	35	1.21554294502	0.503574792523	visual	left	left	visual	NA	557.327738148	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	36	1.59750384797	0.621996962065	tactile	left	right	tactile	NA	420.848358597	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	37	1.74022906995	0.53146293175	visual	right	right	visual	NA	478.809368913	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	38	1.734987178	1.35773735696	visual	left	right	visual	NA	416.836811695	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	39	1.82985727198	1.28088315676	tactile	right	left	visual	NA	452.114217915	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	25.439984938	2	40	1.53798786196	1.30124332659	visual	right	left	tactile	NA	492.499374086	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	41	9.32255388104	0.705028943964	visual	right	right	visual	NA	480.773982708	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	42	1.72247694799	0.904717836565	tactile	left	left	tactile	NA	662.867828098	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	43	4.33731570502	1.0115365441	visual	right	left	visual	NA	428.844487586	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	44	1.66520928004	0.838188623467	visual	right	left	tactile	NA	374.56649018	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	45	1.80818593397	0.925498086403	visual	left	left	tactile	NA	411.004299298	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	46	1.69366628805	0.71116600692	tactile	right	catch	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	47	3.82457591902	0.583499011766	tactile	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	48	1.86900882801	1.15330774622	visual	left	right	tactile	NA	364.534601453	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	49	1.71566722001	1.27016550065	tactile	right	left	tactile	NA	355.353327002	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	50	5.963464092	1.39652679083	tactile	left	right	tactile	NA	376.538622833	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	51	3.69660975301	0.543473252851	visual	left	right	tactile	NA	507.964115823	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	52	1.62268222304	1.36980032461	visual	left	left	visual	NA	476.335186046	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	53	1.36326053698	1.18277146967	tactile	left	right	visual	NA	399.32609594	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	54	3.03594551701	0.77217214332	tactile	left	right	visual	NA	373.424111283	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	55	1.60842075601	1.09399097377	tactile	left	left	visual	NA	395.36625793	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	56	1.434923033	0.519579564669	visual	right	left	tactile	NA	583.341963997	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	57	1.70719910401	1.31318695364	visual	left	left	tactile	NA	296.21273902	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	58	1.75117520697	1.33906120961	tactile	right	left	visual	NA	449.900727021	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	59	1.52021475002	0.562396362595	visual	right	left	visual	NA	442.420216044	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	60	1.61441671103	1.18281571456	visual	left	right	visual	NA	336.174828059	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	61	14.458655533	1.16488502907	visual	right	left	visual	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	62	0.538252131024	1.32327880133	tactile	right	left	tactile	voice	NA	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	63	2.182984263	1.28554702709	tactile	left	right	visual	NA	538.436643546	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	64	5.98399109399	1.27706642043	visual	right	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	65	1.29936692398	0.868600291243	visual	right	right	visual	NA	592.747540388	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	66	1.78609613696	0.919690150112	tactile	left	right	tactile	NA	688.985081506	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	67	3.64488116605	0.958474362683	visual	left	left	visual	NA	737.415667973	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	68	1.58651494101	1.16684264546	visual	right	right	tactile	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	69	2.32273455797	1.30134301734	tactile	right	right	visual	NA	610.161434335	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	70	1.66803894902	0.621457440921	visual	right	left	visual	NA	609.507548739	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	71	1.51320319099	0.888315890287	tactile	left	left	tactile	NA	432.074721379	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	72	1.62653278001	1.30034868875	tactile	right	right	tactile	NA	244.17947192	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	73	1.71188476001	1.07275114693	tactile	left	left	tactile	NA	352.358345757	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	74	1.88181987801	1.24724943327	tactile	left	right	visual	NA	526.346805389	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	75	1.56317120499	0.935562685191	tactile	right	left	visual	NA	393.328134436	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	76	1.71550515003	0.749319561356	visual	left	catch	visual	NA	NA	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	77	1.592382523	0.737524249833	tactile	right	right	visual	NA	456.576028839	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE
p05	2015	07	04	14	34	m	33	r	4.65464207	2	78	1.64626162499	0.963625834848	tactile	right	right	tactile	NA	421.115291829	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE
