R	3275197	3275327	132	686.7	1809.3	948.1	560.5	28.35	880
R	3277331	3277347	18	941.9	504.7	885.6	513.6	1.27	90
R	3293445	3293459	16	955.9	530.3	1001.9	525.3	1.02	81
R	3293563	3293587	26	996.6	521.5	904.8	524.7	2.01	137
R	3297525	3297541	18	963.3	537.8	915.0	537.2	1.06	78
R	3297729	3297741	14	925.8	532.5	957.7	528.0	0.71	62
R	3300141	3300257	118	953.5	536.7	.	.	3.1e+06	1418
R	3302825	3302837	14	955.6	542.0	985.1	534.1	0.68	63
R	3308345	3308353	10	958.7	553.1	975.3	549.0	0.38	47
R	3308411	3308429	20	971.0	534.9	913.8	545.6	1.28	96
R	3308521	3308533	14	922.1	552.0	955.7	539.0	0.80	73
R	3319663	3319685	24	957.2	546.5	1030.6	527.5	1.67	110
R	3319709	3319731	24	1015.4	531.9	924.6	537.1	1.99	134
R	3320207	3320215	10	939.8	537.1	961.8	536.2	0.48	59
R	3325607	3325617	12	965.5	545.6	944.1	532.7	0.57	58
R	3325763	3325855	94	931.4	545.4	956.3	532.4	0.63	1248
R	3328107	3328187	82	973.5	527.0	.	.	3.2e+06	1065
R	3330127	3330137	12	971.4	539.3	948.6	541.6	0.50	50
R	3330183	3330207	26	946.1	542.2	1059.7	544.4	2.49	153
R	3330291	3330315	26	1047.1	537.2	945.4	545.4	2.24	159
R	3333017	3333083	68	961.5	529.6	.	.	3.1e+06	1498
R	3334237	3334393	158	952.4	536.7	937.5	528.3	0.39	990
R	3337637	3337705	70	952.5	530.3	.	.	3.1e+06	1316
R	3343493	3343523	32	946.4	535.9	973.8	1457.3	21.41	1366
R	3347077	3347085	10	939.3	552.3	957.7	552.7	0.40	53
R	3347295	3347305	12	960.2	533.9	932.7	539.3	0.61	64
R	3348819	3348867	50	940.9	522.5	.	.	3.1e+06	1427
R	3352573	3352683	112	951.1	518.9	.	.	3.3e+06	690
R	3356205	3356219	16	965.6	532.1	918.9	535.0	1.02	82
R	3356415	3356427	14	934.7	536.7	973.1	532.1	0.85	75
R	3358391	3358403	14	961.6	542.0	929.1	532.7	0.74	64
R	3358535	3358547	14	944.6	528.2	980.2	528.0	0.78	67
R	3358893	3358955	64	979.7	525.7	.	.	3.1e+06	1219
R	3361567	3361579	14	952.0	528.3	991.6	529.9	0.87	77
R	3362971	3363145	176	961.8	541.9	968.2	1073.3	12.79	841
R	3366819	3366835	18	950.0	531.6	1010.3	524.6	1.32	98
R	3366897	3366921	26	1000.7	528.7	915.5	508.4	1.92	128
R	3367327	3367449	124	925.5	525.4	.	.	3.1e+06	1322
R	3370231	3370253	24	950.1	538.7	1034.9	526.9	1.87	119
R	3370387	3370407	22	1024.4	521.6	953.4	524.1	1.55	107
R	3371037	3371057	22	968.2	517.3	903.6	529.9	1.44	96
R	3371261	3371275	16	930.8	537.0	973.7	535.0	0.94	72
R	3371529	3371555	28	958.0	530.3	1017.3	886.4	8.72	701
R	3373489	3373501	14	940.8	547.0	974.4	540.4	0.75	68
R	3373537	3373563	28	971.8	542.5	854.3	541.4	2.56	163
R	3373637	3373659	24	872.3	549.4	954.7	542.4	1.80	130
R	3375313	3375403	92	946.8	525.8	.	.	3.2e+06	1013
